,num_timesteps,num_clusters,dims,defense_time_threshold,iteration_number,iteration_time,gap,iterations_to_converge,def_support,defender_actions_size,attacker_actions_size
1841,9,12,7,2,19,0.0038459300994873047,6.874916976151724e-05,21,7,19,7
1842,9,12,7,2,20,0.002424955368041992,0.054708142703375096,21,7,19,7
1843,9,12,7,2,21,0.003005504608154297,5.551115123125783e-16,21,7,19,7
1844,9,12,8,1,1,0.0,0.9825072886297376,18,7,17,8
1845,9,12,8,1,2,0.0,0.7154518950437316,18,7,17,8
1846,9,12,8,1,3,0.0,0.4559766763848397,18,7,17,8
1847,9,12,8,1,4,0.0,0.5247813411078718,18,7,17,8
1848,9,12,8,1,5,0.0,0.31690140845070425,18,7,17,8
1849,9,12,8,1,6,0.0,0.07113702623906704,18,7,17,8
1850,9,12,8,1,7,0.0,0.2169096209912537,18,7,17,8
1851,9,12,8,1,8,0.013042211532592773,0.1706422018348625,18,7,17,8
1852,9,12,8,1,9,0.00112152099609375,0.17399196875515702,18,7,17,8
1853,9,12,8,1,10,0.0022003650665283203,0.2005830903790088,18,7,17,8
1854,9,12,8,1,11,0.0010843276977539062,0.16471147899719327,18,7,17,8
1855,9,12,8,1,12,0.002173185348510742,0.19591836734693882,18,7,17,8
1856,9,12,8,1,13,0.00044345855712890625,0.14254923632806477,18,7,17,8
1857,9,12,8,1,14,0.0,0.15745772594752203,18,7,17,8
1858,9,12,8,1,15,0.0,0.15737704918032788,18,7,17,8
1859,9,12,8,1,16,0.00974130630493164,0.07253605026270132,18,7,17,8
1860,9,12,8,1,17,0.0012013912200927734,0.1513002364066194,18,7,17,8
1861,9,12,8,1,18,0.0,0.0,18,7,17,8
1862,9,12,8,2,1,0.004436969757080078,0.9825072886297376,18,6,16,7
1863,9,12,8,2,2,0.0,0.7154518950437316,18,6,16,7
1864,9,12,8,2,3,0.00250244140625,0.7323615160349853,18,6,16,7
1865,9,12,8,2,4,0.001001596450805664,0.4648046824731198,18,6,16,7
1866,9,12,8,2,5,0.0019998550415039062,0.5247813411078718,18,6,16,7
1867,9,12,8,2,6,0.0010004043579101562,0.31690140845070425,18,6,16,7
1868,9,12,8,2,7,0.001999378204345703,0.3057167738550496,18,6,16,7
1869,9,12,8,2,8,0.002000093460083008,0.07113702623906704,18,6,16,7
1870,9,12,8,2,9,0.0010004043579101562,0.2169096209912537,18,6,16,7
1871,9,12,8,2,10,0.0019996166229248047,0.18290047342659216,18,6,16,7
1872,9,12,8,2,11,0.0020439624786376953,0.21457725947521872,18,6,16,7
1873,9,12,8,2,12,0.002143383026123047,0.09402042329915286,18,6,16,7
1874,9,12,8,2,13,0.0024433135986328125,0.16919540229885066,18,6,16,7
1875,9,12,8,2,14,0.002285480499267578,0.08413268498023307,18,6,16,7
1876,9,12,8,2,15,0.0015392303466796875,0.16775194243777733,18,6,16,7
1877,9,12,8,2,16,0.0021102428436279297,0.2005830903790088,18,6,16,7
1878,9,12,8,2,17,0.003351926803588867,0.044648783214731674,18,6,16,7
1879,9,12,8,2,18,0.0029582977294921875,1.3877787807814457e-16,18,6,16,7
1880,9,12,9,1,1,0.0020055770874023438,0.9825072886297376,23,7,23,8
1881,9,12,9,1,2,0.002004861831665039,0.7154518950437316,23,7,23,8
1882,9,12,9,1,3,0.0,0.7323615160349853,23,7,23,8
1883,9,12,9,1,4,0.002005338668823242,0.4648046824731198,23,7,23,8
1884,9,12,9,1,5,0.0,0.5247813411078718,23,7,23,8
1885,9,12,9,1,6,0.002004861831665039,0.31690140845070425,23,7,23,8
1886,9,12,9,1,7,0.002004861831665039,0.07113702623906704,23,7,23,8
1887,9,12,9,1,8,0.0020051002502441406,0.2169096209912537,23,7,23,8
1888,9,12,9,1,9,0.0018839836120605469,0.18290047342659216,23,7,23,8
1889,9,12,9,1,10,0.0020127296447753906,0.21457725947521866,23,7,23,8
1890,9,12,9,1,11,0.002002716064453125,0.16775194243777733,23,7,23,8
1891,9,12,9,1,12,0.001001119613647461,0.2005830903790088,23,7,23,8
1892,9,12,9,1,13,0.0023984909057617188,0.061875208076931254,23,7,23,8
1893,9,12,9,1,14,0.0,0.08947667751776478,23,7,23,8
1894,9,12,9,1,15,0.0,0.05824037872144344,23,7,23,8
1895,9,12,9,1,16,0.008323907852172852,0.19591836734693882,23,7,23,8
1896,9,12,9,1,17,0.0030975341796875,0.08818628498184156,23,7,23,8
1897,9,12,9,1,18,0.0020101070404052734,0.060221365094159346,23,7,23,8
1898,9,12,9,1,19,0.001001119613647461,0.05839226540955467,23,7,23,8
1899,9,12,9,1,20,0.0,0.04280634837240374,23,7,23,8
1900,9,12,9,1,21,0.0,0.0797350083152076,23,7,23,8
1901,9,12,9,1,22,0.011178255081176758,0.08694717888220663,23,7,23,8
1902,9,12,9,1,23,0.0,1.1102230246251565e-16,23,7,23,8
1903,9,12,9,2,1,0.0010519027709960938,0.9825072886297376,11,3,10,5
1904,9,12,9,2,2,0.0023987293243408203,0.7154518950437316,11,3,10,5
1905,9,12,9,2,3,0.0010673999786376953,0.4559766763848397,11,3,10,5
1906,9,12,9,2,4,0.0,0.5247813411078718,11,3,10,5
1907,9,12,9,2,5,0.0020046234130859375,0.31690140845070425,11,3,10,5
1908,9,12,9,2,6,0.0020041465759277344,0.3057167738550496,11,3,10,5
1909,9,12,9,2,7,0.0020041465759277344,0.21982507288629738,11,3,10,5
1910,9,12,9,2,8,0.0017082691192626953,0.3358600583090379,11,3,10,5
1911,9,12,9,2,9,0.002060413360595703,0.23655030800821358,11,3,10,5
1912,9,12,9,2,10,0.002135753631591797,0.20479271848112074,11,3,10,5
1913,9,12,9,2,11,0.002176523208618164,1.6653345369377348e-16,11,3,10,5
1914,9,12,10,1,1,0.0,0.9825072886297376,20,7,18,8
1915,9,12,10,1,2,0.0,0.7154518950437316,20,7,18,8
1916,9,12,10,1,3,0.009962081909179688,0.4559766763848397,20,7,18,8
