,num_timesteps,num_attackers,num_defenders,force_return,defense_time_threshold,iteration_number,iteration_time,gap,iterations_to_converge,def_support,defender_actions_size,attacker_actions_size
1398,9,3,2,True,2,1,0.3170740604400635,0.9126554945300615,16,8,16,16
1399,9,3,2,True,2,2,0.19045758247375488,1.150182883373341,16,8,16,16
1400,9,3,2,True,2,3,0.2855958938598633,0.42999386934385475,16,8,16,16
1401,9,3,2,True,2,4,0.2852473258972168,0.9582271629129678,16,8,16,16
1402,9,3,2,True,2,5,0.3332953453063965,0.7016829296098741,16,8,16,16
1403,9,3,2,True,2,6,0.3649938106536865,0.42045744583623734,16,8,16,16
1404,9,3,2,True,2,7,0.49624109268188477,0.5525522230040567,16,8,16,16
1405,9,3,2,True,2,8,0.5334208011627197,0.17735116700159015,16,8,16,16
1406,9,3,2,True,2,9,0.7793850898742676,0.1118850119151229,16,8,16,16
1407,9,3,2,True,2,10,0.6048192977905273,0.08314803634298618,16,8,16,16
1408,9,3,2,True,2,11,0.24730825424194336,1.3158167532668457,16,8,16,16
1409,9,3,2,True,2,12,0.7412197589874268,0.034430403060719206,16,8,16,16
1410,9,3,2,True,2,13,0.7897183895111084,0.000937029456805627,16,8,16,16
1411,9,3,2,True,2,14,0.7570531368255615,0.0014054520357849043,16,8,16,16
1412,9,3,2,True,2,15,0.7912759780883789,0.001405405387844283,16,8,16,16
1413,9,3,2,True,2,16,0.6683824062347412,6.661338147750939e-16,16,8,16,16
1414,9,3,2,False,2,1,0.1902177333831787,0.9126554945300615,16,8,15,16
1415,9,3,2,False,2,2,0.1588888168334961,1.150182883373341,16,8,15,16
1416,9,3,2,False,2,3,0.36983704566955566,0.42999386934385475,16,8,15,16
1417,9,3,2,False,2,4,0.1985330581665039,0.9582271629129678,16,8,15,16
1418,9,3,2,False,2,5,0.41177797317504883,0.7016829296098741,16,8,15,16
1419,9,3,2,False,2,6,0.46106886863708496,0.42045744583623734,16,8,15,16
1420,9,3,2,False,2,7,0.39441943168640137,0.5525522230040567,16,8,15,16
1421,9,3,2,False,2,8,0.5527267456054688,0.17735116700159015,16,8,15,16
1422,9,3,2,False,2,9,0.6162605285644531,0.11188501191512401,16,8,15,16
1423,9,3,2,False,2,10,0.6314566135406494,0.08314803634298618,16,8,15,16
1424,9,3,2,False,2,11,0.2535359859466553,1.3198070509437558,16,8,15,16
1425,9,3,2,False,2,12,0.8417975902557373,0.034430403060719206,16,8,15,16
1426,9,3,2,False,2,13,0.8809957504272461,0.0009370294568047388,16,8,15,16
1427,9,3,2,False,2,14,0.759345531463623,0.0028112926524219706,16,8,15,16
1428,9,3,2,False,2,15,0.7938685417175293,0.0014049576143941866,16,8,15,16
1429,9,3,2,False,2,16,0.8552656173706055,8.881784197001252e-16,16,8,15,16
1430,9,3,3,True,1,1,0.28513216972351074,1.3494822649346534,26,11,25,26
1431,9,3,3,True,1,2,0.23781919479370117,1.3494822649346534,26,11,25,26
1432,9,3,3,True,1,3,1.7982563972473145,0.7542567378708716,26,11,25,26
1433,9,3,3,True,1,4,0.2843592166900635,1.3095984341539393,26,11,25,26
1434,9,3,3,True,1,5,3.153862714767456,1.0003808701744594,26,11,25,26
1435,9,3,3,True,1,6,1.9067280292510986,0.8015124936395455,26,11,25,26
1436,9,3,3,True,1,7,2.845874309539795,0.6606664304210302,26,11,25,26
1437,9,3,3,True,1,8,6.026951789855957,0.3791027260151739,26,11,25,26
1438,9,3,3,True,1,9,3.722903251647949,0.37231266599332236,26,11,25,26
1439,9,3,3,True,1,10,3.5828840732574463,0.5700508965862575,26,11,25,26
1440,9,3,3,True,1,11,2.9481804370880127,0.4729545470013594,26,11,25,26
1441,9,3,3,True,1,12,8.400062322616577,0.4178880925519225,26,11,25,26
1442,9,3,3,True,1,13,7.1967597007751465,0.13497394017269615,26,11,25,26
1443,9,3,3,True,1,14,4.975109577178955,0.21005798122050257,26,11,25,26
1444,9,3,3,True,1,15,4.177729368209839,0.1955319847294732,26,11,25,26
1445,9,3,3,True,1,16,6.988757610321045,0.10672076389323149,26,11,25,26
1446,9,3,3,True,1,17,5.898156404495239,0.09429509379555467,26,11,25,26
1447,9,3,3,True,1,18,7.055764436721802,0.09827393390007522,26,11,25,26
1448,9,3,3,True,1,19,5.136129379272461,0.04455284421051131,26,11,25,26
1449,9,3,3,True,1,20,6.643779993057251,0.1023973704545853,26,11,25,26
1450,9,3,3,True,1,21,5.862461090087891,0.0480882761955892,26,11,25,26
1451,9,3,3,True,1,22,6.111090421676636,0.09496004925765289,26,11,25,26
1452,9,3,3,True,1,23,7.804307699203491,0.038288832578189824,26,11,25,26
1453,9,3,3,True,1,24,5.516192674636841,0.03709692518081842,26,11,25,26
1454,9,3,3,True,1,25,6.311566114425659,0.04858746958894167,26,11,25,26
1455,9,3,3,True,1,26,7.361246824264526,4.440892098500626e-16,26,11,25,26
1456,9,3,3,False,1,1,0.22171950340270996,1.3494822649346534,25,14,23,25
1457,9,3,3,False,1,2,0.28491806983947754,1.3494822649346534,25,14,23,25
1458,9,3,3,False,1,3,2.538299083709717,0.7542567378708716,25,14,23,25
1459,9,3,3,False,1,4,0.4270288944244385,1.3095984341539393,25,14,23,25
1460,9,3,3,False,1,5,12.014312982559204,1.0003808701744594,25,14,23,25
1461,9,3,3,False,1,6,3.362497329711914,0.8303918172448528,25,14,23,25
1462,9,3,3,False,1,7,5.777914524078369,0.7613459468254056,25,14,23,25
1463,9,3,3,False,1,8,8.089407444000244,0.4034972659216909,25,14,23,25
1464,9,3,3,False,1,9,4.863786220550537,0.9567342182714589,25,14,23,25
1465,9,3,3,False,1,10,3.5393600463867188,0.7008333390046165,25,14,23,25
1466,9,3,3,False,1,11,11.05152440071106,0.4161768224406891,25,14,23,25
1467,9,3,3,False,1,12,8.885475158691406,0.48817249483620273,25,14,23,25
1468,9,3,3,False,1,13,4.69213342666626,0.475206705313446,25,14,23,25
1469,9,3,3,False,1,14,10.204673767089844,0.25365764429618887,25,14,23,25
1470,9,3,3,False,1,15,15.7924325466156,0.2053012032664816,25,14,23,25
1471,9,3,3,False,1,16,12.726285696029663,0.14537993594882548,25,14,23,25
1472,9,3,3,False,1,17,11.502796411514282,0.30499806966677667,25,14,23,25
1473,9,3,3,False,1,18,19.477460145950317,0.10256806540903485,25,14,23,25
1474,9,3,3,False,1,19,18.64291000366211,0.11549151540354496,25,14,23,25
1475,9,3,3,False,1,20,11.467442512512207,0.1676782784539662,25,14,23,25
1476,9,3,3,False,1,21,19.741241693496704,0.09573796384427524,25,14,23,25
1477,9,3,3,False,1,22,14.2711820602417,0.009773506299142087,25,14,23,25
1478,9,3,3,False,1,23,14.754037141799927,0.009773506299141976,25,14,23,25
1479,9,3,3,False,1,24,13.51714015007019,0.11994843601347605,25,14,23,25
1480,9,3,3,False,1,25,16.50382709503174,2.220446049250313e-16,25,14,23,25
1481,9,3,3,True,2,1,0.35616564750671387,1.3494822649346534,16,10,16,16
1482,9,3,3,True,2,2,0.3832814693450928,1.3494822649346534,16,10,16,16
1483,9,3,3,True,2,3,1.7178668975830078,0.4693857484920745,16,10,16,16
1484,9,3,3,True,2,4,0.317554235458374,1.312102273174648,16,10,16,16
1485,9,3,3,True,2,5,5.6389100551605225,0.4557917307941306,16,10,16,16
1486,9,3,3,True,2,6,4.642310380935669,0.6823023734256316,16,10,16,16
1487,9,3,3,True,2,7,5.551296234130859,0.7394418877786721,16,10,16,16
1488,9,3,3,True,2,8,3.6645829677581787,0.602256865851334,16,10,16,16
1489,9,3,3,True,2,9,5.555529594421387,0.4450187357371096,16,10,16,16
1490,9,3,3,True,2,10,4.467294216156006,0.427145189218896,16,10,16,16
1491,9,3,3,True,2,11,2.9339005947113037,0.29180864403233975,16,10,16,16
1492,9,3,3,True,2,12,7.502383232116699,0.2581330490317826,16,10,16,16
1493,9,3,3,True,2,13,5.466623544692993,0.10741596701311762,16,10,16,16
1494,9,3,3,True,2,14,6.831604242324829,0.08480934145681707,16,10,16,16
1495,9,3,3,True,2,15,4.682801008224487,0.017908087621102853,16,10,16,16
1496,9,3,3,True,2,16,3.7473456859588623,2.220446049250313e-16,16,10,16,16
1497,9,3,3,False,2,1,0.20569968223571777,1.3494822649346534,15,10,15,15
1498,9,3,3,False,2,2,0.23887252807617188,1.3494822649346534,15,10,15,15
1499,9,3,3,False,2,3,2.902526617050171,0.4693857484920745,15,10,15,15
1500,9,3,3,False,2,4,0.364274263381958,1.312102273174648,15,10,15,15
1501,9,3,3,False,2,5,8.3208646774292,0.4557917307941306,15,10,15,15
1502,9,3,3,False,2,6,8.315054416656494,0.6823023734256316,15,10,15,15
1503,9,3,3,False,2,7,6.273468017578125,0.7394418877786721,15,10,15,15
1504,9,3,3,False,2,8,4.521334648132324,0.6022568658513355,15,10,15,15
1505,9,3,3,False,2,9,1.030195951461792,1.0956041262430527,15,10,15,15
1506,9,3,3,False,2,10,4.607440948486328,0.44079987863526593,15,10,15,15
1507,9,3,3,False,2,11,5.717974424362183,0.18405645488949718,15,10,15,15
1508,9,3,3,False,2,12,4.899381637573242,0.4036573358787633,15,10,15,15
1509,9,3,3,False,2,13,8.09626841545105,0.09416421327087887,15,10,15,15
1510,9,3,3,False,2,14,7.901301383972168,0.05670371168952426,15,10,15,15
1511,9,3,3,False,2,15,4.648813724517822,4.440892098500626e-16,15,10,15,15
1512,10,1,1,True,1,1,0.1280839443206787,0.8509795153497519,5,3,5,3
1513,10,1,1,True,1,2,0.06384873390197754,0.8509795153497519,5,3,5,3
1514,10,1,1,True,1,3,0.133897066116333,0.21914482134590835,5,3,5,3
1515,10,1,1,True,1,4,0.08527565002441406,0.6788903281398909,5,3,5,3
1516,10,1,1,True,1,5,0.14783453941345215,1.1102230246251565e-16,5,3,5,3
1517,10,1,1,False,1,1,0.15629291534423828,0.8509795153497519,5,3,5,3
1518,10,1,1,False,1,2,0.15059828758239746,0.8509795153497519,5,3,5,3
1519,10,1,1,False,1,3,0.1557910442352295,0.21914482134590835,5,3,5,3
1520,10,1,1,False,1,4,0.1416313648223877,0.6788903281398909,5,3,5,3
1521,10,1,1,False,1,5,0.11140131950378418,1.1102230246251565e-16,5,3,5,3
1522,10,1,1,True,2,1,0.11202216148376465,0.8509795153497519,5,3,5,3
1523,10,1,1,True,2,2,0.14386940002441406,0.8509795153497519,5,3,5,3
1524,10,1,1,True,2,3,0.15154767036437988,0.21914482134590835,5,3,5,3
1525,10,1,1,True,2,4,0.056188344955444336,0.6788903281398909,5,3,5,3
1526,10,1,1,True,2,5,0.12186002731323242,1.1102230246251565e-16,5,3,5,3
1527,10,1,1,False,2,1,0.17055082321166992,0.8509795153497519,5,3,5,3
1528,10,1,1,False,2,2,0.1310124397277832,0.8509795153497519,5,3,5,3
1529,10,1,1,False,2,3,0.0819249153137207,0.21914482134590835,5,3,5,3
1530,10,1,1,False,2,4,0.0891866683959961,0.6788903281398909,5,3,5,3
1531,10,1,1,False,2,5,0.1587963104248047,1.1102230246251565e-16,5,3,5,3
1532,10,1,2,True,1,1,0.12734031677246094,0.8509795153497519,20,9,20,11
1533,10,1,2,True,1,2,0.14288806915283203,0.8509795153497519,20,9,20,11
1534,10,1,2,True,1,3,0.19187235832214355,0.6788903281398909,20,9,20,11
1535,10,1,2,True,1,4,0.14319062232971191,0.6788903281398909,20,9,20,11
1536,10,1,2,True,1,5,0.22669720649719238,0.47129255523345,20,9,20,11
1537,10,1,2,True,1,6,0.18229079246520996,0.47129255523345,20,9,20,11
1538,10,1,2,True,1,7,0.6197574138641357,0.22718020635038433,20,9,20,11
1539,10,1,2,True,1,8,0.1898055076599121,0.43682677040459206,20,9,20,11
1540,10,1,2,True,1,9,0.26792144775390625,0.2735306103521882,20,9,20,11
1541,10,1,2,True,1,10,0.078948974609375,0.43391256347344453,20,9,20,11
1542,10,1,2,True,1,11,0.3003883361816406,0.2329680234061068,20,9,20,11
1543,10,1,2,True,1,12,0.09474325180053711,0.42566191448922763,20,9,20,11
1544,10,1,2,True,1,13,0.5539133548736572,0.18684222958033977,20,9,20,11
1545,10,1,2,True,1,14,2.7162890434265137,0.20873668170597087,20,9,20,11
1546,10,1,2,True,1,15,1.053086757659912,0.10104454406708091,20,9,20,11
1547,10,1,2,True,1,16,1.1943354606628418,0.19784418726734887,20,9,20,11
1548,10,1,2,True,1,17,0.17378020286560059,0.3954144999949328,20,9,20,11
1549,10,1,2,True,1,18,1.0213115215301514,0.1154584645579344,20,9,20,11
1550,10,1,2,True,1,19,0.45632171630859375,0.09593112420794686,20,9,20,11
1551,10,1,2,True,1,20,2.8482913970947266,1.1102230246251565e-16,20,9,20,11
1552,10,1,2,False,1,1,0.09524345397949219,0.8509795153497519,20,10,20,12
1553,10,1,2,False,1,2,0.3327980041503906,0.8509795153497519,20,10,20,12
1554,10,1,2,False,1,3,0.12677407264709473,0.6788903281398909,20,10,20,12
1555,10,1,2,False,1,4,0.11104798316955566,0.6788903281398909,20,10,20,12
1556,10,1,2,False,1,5,0.12619996070861816,0.47129255523345,20,10,20,12
1557,10,1,2,False,1,6,0.11082267761230469,0.47129255523345,20,10,20,12
1558,10,1,2,False,1,7,0.6346418857574463,0.23171637524240363,20,10,20,12
1559,10,1,2,False,1,8,0.1065208911895752,0.4413629392966114,20,10,20,12
1560,10,1,2,False,1,9,1.5430567264556885,0.14560282629573895,20,10,20,12
1561,10,1,2,False,1,10,0.19017767906188965,0.4368267704045921,20,10,20,12
1562,10,1,2,False,1,11,1.5259594917297363,0.18783311459397323,20,10,20,12
1563,10,1,2,False,1,12,2.2069931030273438,0.1297918373880651,20,10,20,12
1564,10,1,2,False,1,13,1.5525805950164795,0.14961534253237796,20,10,20,12
1565,10,1,2,False,1,14,1.59944748878479,0.16278729328710292,20,10,20,12
1566,10,1,2,False,1,15,1.8909497261047363,0.043298425427633125,20,10,20,12
1567,10,1,2,False,1,16,2.971848964691162,0.0971408484973742,20,10,20,12
1568,10,1,2,False,1,17,0.09520936012268066,0.38008427822972657,20,10,20,12
1569,10,1,2,False,1,18,1.9349522590637207,0.07520135579225773,20,10,20,12
1570,10,1,2,False,1,19,2.6146717071533203,0.08339217867582127,20,10,20,12
1571,10,1,2,False,1,20,2.3816568851470947,5.551115123125783e-17,20,10,20,12
1572,10,1,2,True,2,1,0.17421793937683105,0.8509795153497519,26,10,26,11
1573,10,1,2,True,2,2,0.15805649757385254,0.8509795153497519,26,10,26,11
1574,10,1,2,True,2,3,0.23348021507263184,0.6788903281398909,26,10,26,11
1575,10,1,2,True,2,4,0.0685734748840332,0.6788903281398909,26,10,26,11
1576,10,1,2,True,2,5,0.38196611404418945,0.47129255523345,26,10,26,11
1577,10,1,2,True,2,6,0.08799362182617188,0.47129255523345,26,10,26,11
1578,10,1,2,True,2,7,0.5482819080352783,0.2317163752424036,26,10,26,11
1579,10,1,2,True,2,8,0.17384123802185059,0.44136293929661147,26,10,26,11
1580,10,1,2,True,2,9,0.3398599624633789,0.2333190056445228,26,10,26,11
1581,10,1,2,True,2,10,0.20118188858032227,0.4368267704045921,26,10,26,11
1582,10,1,2,True,2,11,0.7887740135192871,0.23137457505186984,26,10,26,11
1583,10,1,2,True,2,12,0.15845322608947754,0.4339125634734446,26,10,26,11
1584,10,1,2,True,2,13,0.8869714736938477,0.10894288259352741,26,10,26,11
1585,10,1,2,True,2,14,0.07944655418395996,0.42566191448922763,26,10,26,11
1586,10,1,2,True,2,15,0.8869807720184326,0.1881456234535237,26,10,26,11
1587,10,1,2,True,2,16,0.1762070655822754,0.4186721404366134,26,10,26,11
1588,10,1,2,True,2,17,1.059596300125122,0.15183872183321245,26,10,26,11
1589,10,1,2,True,2,18,0.18307042121887207,0.41670629623709265,26,10,26,11
1590,10,1,2,True,2,19,0.6406400203704834,0.13189719308162073,26,10,26,11
1591,10,1,2,True,2,20,0.47458529472351074,0.08106401874735886,26,10,26,11
1592,10,1,2,True,2,21,0.35005855560302734,0.39541449999493283,26,10,26,11
1593,10,1,2,True,2,22,1.1563868522644043,0.06534914273547532,26,10,26,11
1594,10,1,2,True,2,23,1.2174243927001953,0.07828752103642639,26,10,26,11
1595,10,1,2,True,2,24,2.339385747909546,0.02440934835938785,26,10,26,11
1596,10,1,2,True,2,25,1.4411485195159912,0.028917152428537374,26,10,26,11
1597,10,1,2,True,2,26,1.4223730564117432,5.551115123125783e-17,26,10,26,11
1598,10,1,2,False,2,1,0.37079763412475586,0.8509795153497519,25,9,25,11
1599,10,1,2,False,2,2,0.1593916416168213,0.8509795153497519,25,9,25,11
1600,10,1,2,False,2,3,0.18763971328735352,0.6788903281398909,25,9,25,11
1601,10,1,2,False,2,4,0.09705305099487305,0.6788903281398909,25,9,25,11
1602,10,1,2,False,2,5,0.09818482398986816,0.47129255523345,25,9,25,11
1603,10,1,2,False,2,6,0.11696648597717285,0.47129255523345,25,9,25,11
1604,10,1,2,False,2,7,0.5894737243652344,0.23171637524240363,25,9,25,11
1605,10,1,2,False,2,8,0.14330029487609863,0.4413629392966114,25,9,25,11
1606,10,1,2,False,2,9,0.4781153202056885,0.23331900564452288,25,9,25,11
1607,10,1,2,False,2,10,0.19688987731933594,0.4368267704045921,25,9,25,11
1608,10,1,2,False,2,11,0.3388378620147705,0.23137457505186979,25,9,25,11
1609,10,1,2,False,2,12,0.7385385036468506,0.1575425318461074,25,9,25,11
1610,10,1,2,False,2,13,0.12714052200317383,0.42566191448922763,25,9,25,11
1611,10,1,2,False,2,14,0.9915838241577148,0.15242159339399053,25,9,25,11
1612,10,1,2,False,2,15,0.17482280731201172,0.41867214043661327,25,9,25,11
1613,10,1,2,False,2,16,2.0024378299713135,0.1304447340711553,25,9,25,11
1614,10,1,2,False,2,17,0.2193295955657959,0.4167062962370927,25,9,25,11
1615,10,1,2,False,2,18,1.1403756141662598,0.11435707764099523,25,9,25,11
1616,10,1,2,False,2,19,0.9630582332611084,0.08019414325945895,25,9,25,11
1617,10,1,2,False,2,20,0.18928956985473633,0.3954144999949327,25,9,25,11
1618,10,1,2,False,2,21,0.9263908863067627,0.11246927804568185,25,9,25,11
1619,10,1,2,False,2,22,1.3229310512542725,0.0786572730180109,25,9,25,11
1620,10,1,2,False,2,23,1.2603096961975098,0.07858762031189348,25,9,25,11
1621,10,1,2,False,2,24,1.36324143409729,0.07828752103642611,25,9,25,11
1622,10,1,2,False,2,25,1.750643014907837,5.551115123125783e-17,25,9,25,11
1623,10,1,3,True,1,1,0.12566518783569336,0.8509795153497519,27,9,27,14
1624,10,1,3,True,1,2,0.14158225059509277,0.8509795153497519,27,9,27,14
1625,10,1,3,True,1,3,0.18874144554138184,0.6788903281398909,27,9,27,14
1626,10,1,3,True,1,4,0.1414623260498047,0.6788903281398909,27,9,27,14
1627,10,1,3,True,1,5,0.23624730110168457,0.47129255523345,27,9,27,14
1628,10,1,3,True,1,6,0.14119887351989746,0.47129255523345,27,9,27,14
1629,10,1,3,True,1,7,0.17264223098754883,0.43682677040459206,27,9,27,14
1630,10,1,3,True,1,8,0.15693068504333496,0.43682677040459206,27,9,27,14
1631,10,1,3,True,1,9,0.5524299144744873,0.4256619144892276,27,9,27,14
1632,10,1,3,True,1,10,0.14168763160705566,0.42566191448922763,27,9,27,14
1633,10,1,3,True,1,11,3.542936325073242,0.23062993188205297,27,9,27,14
1634,10,1,3,True,1,12,0.15798449516296387,0.41867214043661327,27,9,27,14
1635,10,1,3,True,1,13,5.063288927078247,0.23004080149444117,27,9,27,14
1636,10,1,3,True,1,14,0.2689812183380127,0.4167062962370927,27,9,27,14
1637,10,1,3,True,1,15,2.8071045875549316,0.2869474291088049,27,9,27,14
1638,10,1,3,True,1,16,0.2201251983642578,0.38008427822972635,27,9,27,14
1639,10,1,3,True,1,17,0.31490445137023926,0.43391256347344453,27,9,27,14
1640,10,1,3,True,1,18,2.7735025882720947,0.30725950140453406,27,9,27,14
1641,10,1,3,True,1,19,6.11000919342041,0.20756791253842868,27,9,27,14
1642,10,1,3,True,1,20,13.269908905029297,0.0665049649766461,27,9,27,14
1643,10,1,3,True,1,21,9.264157056808472,0.06335020437782712,27,9,27,14
1644,10,1,3,True,1,22,0.24001312255859375,0.3306854968090403,27,9,27,14
1645,10,1,3,True,1,23,14.393409490585327,0.13917587109926288,27,9,27,14
1646,10,1,3,True,1,24,0.23955225944519043,0.3244214851767187,27,9,27,14
1647,10,1,3,True,1,25,11.321380615234375,0.13786625026659255,27,9,27,14
1648,10,1,3,True,1,26,6.651416301727295,0.07983289845479244,27,9,27,14
1649,10,1,3,True,1,27,10.559690475463867,5.551115123125783e-17,27,9,27,14
1650,10,1,3,False,1,1,0.12827730178833008,0.8509795153497519,39,13,39,16
1651,10,1,3,False,1,2,0.2371678352355957,0.8509795153497519,39,13,39,16
1652,10,1,3,False,1,3,0.29755544662475586,0.6788903281398909,39,13,39,16
1653,10,1,3,False,1,4,0.21334385871887207,0.6788903281398909,39,13,39,16
1654,10,1,3,False,1,5,0.25542402267456055,0.47129255523345,39,13,39,16
1655,10,1,3,False,1,6,0.39125823974609375,0.47129255523345,39,13,39,16
1656,10,1,3,False,1,7,0.42037200927734375,0.44136293929661136,39,13,39,16
1657,10,1,3,False,1,8,0.25449395179748535,0.44136293929661136,39,13,39,16
1658,10,1,3,False,1,9,0.330441951751709,0.43682677040459206,39,13,39,16
1659,10,1,3,False,1,10,0.17006778717041016,0.43682677040459206,39,13,39,16
1660,10,1,3,False,1,11,7.220715284347534,0.23504578267737947,39,13,39,16
1661,10,1,3,False,1,12,0.3063321113586426,0.42566191448922763,39,13,39,16
1662,10,1,3,False,1,13,4.168571949005127,0.3643132462833017,39,13,39,16
1663,10,1,3,False,1,14,0.22339510917663574,0.41867214043661327,39,13,39,16
1664,10,1,3,False,1,15,1.9115657806396484,0.30187634955126186,39,13,39,16
1665,10,1,3,False,1,16,3.5001044273376465,0.31756926896785187,39,13,39,16
1666,10,1,3,False,1,17,4.357536315917969,0.2672691829836335,39,13,39,16
1667,10,1,3,False,1,18,0.17556142807006836,0.38008427822972635,39,13,39,16
1668,10,1,3,False,1,19,4.90211033821106,0.22565274767404808,39,13,39,16
1669,10,1,3,False,1,20,8.101137638092041,0.17100601292426776,39,13,39,16
1670,10,1,3,False,1,21,0.28830862045288086,0.33068549680904036,39,13,39,16
1671,10,1,3,False,1,22,6.850978851318359,0.24535739717281843,39,13,39,16
1672,10,1,3,False,1,23,0.30960917472839355,0.3244214851767186,39,13,39,16
1673,10,1,3,False,1,24,14.353790283203125,0.1779908752996877,39,13,39,16
1674,10,1,3,False,1,25,9.421884775161743,0.1393945744310479,39,13,39,16
1675,10,1,3,False,1,26,15.040544033050537,0.09701687517858437,39,13,39,16
1676,10,1,3,False,1,27,12.833717346191406,0.11968384420765837,39,13,39,16
1677,10,1,3,False,1,28,6.873630046844482,0.14716712366755316,39,13,39,16
1678,10,1,3,False,1,29,12.678316354751587,0.11138335205066083,39,13,39,16
1679,10,1,3,False,1,30,20.432956218719482,0.06432373384030893,39,13,39,16
1680,10,1,3,False,1,31,38.46626162528992,0.10107416238465944,39,13,39,16
1681,10,1,3,False,1,32,23.53108835220337,0.044228617391667724,39,13,39,16
1682,10,1,3,False,1,33,19.695190906524658,0.07734298899171668,39,13,39,16
1683,10,1,3,False,1,34,9.208080530166626,0.07145647707048397,39,13,39,16
1684,10,1,3,False,1,35,29.74917483329773,0.04522333668947848,39,13,39,16
1685,10,1,3,False,1,36,30.261370182037354,0.03407735426135125,39,13,39,16
1686,10,1,3,False,1,37,38.01776909828186,0.024486827514473453,39,13,39,16
1687,10,1,3,False,1,38,76.53428649902344,0.023565958756352257,39,13,39,16
1688,10,1,3,False,1,39,10.952873706817627,0.0,39,13,39,16
1689,10,1,3,True,2,1,0.3319888114929199,0.8509795153497519,34,11,34,14
1690,10,1,3,True,2,2,0.18932294845581055,0.8509795153497519,34,11,34,14
1691,10,1,3,True,2,3,0.14203405380249023,0.6788903281398909,34,11,34,14
1692,10,1,3,True,2,4,0.11051082611083984,0.6788903281398909,34,11,34,14
1693,10,1,3,True,2,5,0.22135472297668457,0.47129255523345,34,11,34,14
1694,10,1,3,True,2,6,0.28497910499572754,0.47129255523345,34,11,34,14
1695,10,1,3,True,2,7,0.2848649024963379,0.43682677040459206,34,11,34,14
1696,10,1,3,True,2,8,0.17388558387756348,0.43682677040459206,34,11,34,14
1697,10,1,3,True,2,9,0.18976044654846191,0.4256619144892276,34,11,34,14
1698,10,1,3,True,2,10,0.1262509822845459,0.42566191448922763,34,11,34,14
1699,10,1,3,True,2,11,2.0832741260528564,0.24587035491888426,34,11,34,14
1700,10,1,3,True,2,12,2.7304224967956543,0.2973417351816117,34,11,34,14
1701,10,1,3,True,2,13,0.33124494552612305,0.41670629623709265,34,11,34,14
1702,10,1,3,True,2,14,0.31627964973449707,0.41670629623709277,34,11,34,14
1703,10,1,3,True,2,15,4.892558574676514,0.30795985624157873,34,11,34,14
1704,10,1,3,True,2,16,2.8030169010162354,0.2702349225680372,34,11,34,14
1705,10,1,3,True,2,17,9.359094381332397,0.12908253994656105,34,11,34,14
1706,10,1,3,True,2,18,0.22170758247375488,0.38008427822972635,34,11,34,14
1707,10,1,3,True,2,19,7.241955995559692,0.17344890789391249,34,11,34,14
1708,10,1,3,True,2,20,7.330502986907959,0.1147480432658845,34,11,34,14
1709,10,1,3,True,2,21,18.949214220046997,0.056072204297878736,34,11,34,14
1710,10,1,3,True,2,22,6.283361911773682,0.06935178482644999,34,11,34,14
1711,10,1,3,True,2,23,0.2054290771484375,0.3353401736741014,34,11,34,14
1712,10,1,3,True,2,24,4.157942295074463,0.1278793836354039,34,11,34,14
1713,10,1,3,True,2,25,9.077255487442017,0.11042992597106757,34,11,34,14
1714,10,1,3,True,2,26,10.879084348678589,0.060224753582193535,34,11,34,14
1715,10,1,3,True,2,27,8.654735088348389,0.04977305996071929,34,11,34,14
1716,10,1,3,True,2,28,0.26831603050231934,0.3306854968090403,34,11,34,14
1717,10,1,3,True,2,29,8.134781122207642,0.07706727643549516,34,11,34,14
1718,10,1,3,True,2,30,8.147117376327515,0.0544413252260425,34,11,34,14
1719,10,1,3,True,2,31,5.583110332489014,0.05024290163036271,34,11,34,14
1720,10,1,3,True,2,32,12.815245151519775,0.021373349317604262,34,11,34,14
1721,10,1,3,True,2,33,12.595446825027466,0.017137679593785038,34,11,34,14
1722,10,1,3,True,2,34,11.70292615890503,1.1102230246251565e-16,34,11,34,14
1723,10,1,3,False,2,1,0.15828204154968262,0.8509795153497519,38,12,38,16
1724,10,1,3,False,2,2,0.12682127952575684,0.8509795153497519,38,12,38,16
1725,10,1,3,False,2,3,0.14263248443603516,0.6788903281398909,38,12,38,16
1726,10,1,3,False,2,4,0.11079764366149902,0.6788903281398909,38,12,38,16
1727,10,1,3,False,2,5,0.26935482025146484,0.47129255523345,38,12,38,16
1728,10,1,3,False,2,6,0.15831446647644043,0.47129255523345,38,12,38,16
1729,10,1,3,False,2,7,0.3480985164642334,0.44136293929661136,38,12,38,16
1730,10,1,3,False,2,8,0.12649965286254883,0.44136293929661136,38,12,38,16
1731,10,1,3,False,2,9,0.23785090446472168,0.43682677040459206,38,12,38,16
1732,10,1,3,False,2,10,0.4584951400756836,0.43682677040459206,38,12,38,16
1733,10,1,3,False,2,11,2.944009780883789,0.24329643166159642,38,12,38,16
1734,10,1,3,False,2,12,0.17338061332702637,0.43391256347344465,38,12,38,16
1735,10,1,3,False,2,13,3.2449982166290283,0.31614633567856454,38,12,38,16
1736,10,1,3,False,2,14,0.2368626594543457,0.42566191448922763,38,12,38,16
1737,10,1,3,False,2,15,4.753753900527954,0.23021303698862805,38,12,38,16
1738,10,1,3,False,2,16,0.18962359428405762,0.41867214043661327,38,12,38,16
1739,10,1,3,False,2,17,14.405540704727173,0.2880838642530398,38,12,38,16
