,num_timesteps,num_defenders,num_clusters,dims,defense_time_threshold,defender_utility,support,runtime
235,8,2,12,10,2,-0.33050467714517207,4,0.018016815185546875
236,8,2,12,10,1,-0.3183643595624714,4,0.016114473342895508
237,8,2,12,10,2,-0.3183643595624714,4,0.017014741897583008
238,8,2,12,10,1,-0.3393938554810195,4,0.01206660270690918
239,8,2,12,10,2,-0.3393938554810195,4,0.017542600631713867
240,8,3,7,10,1,-0.2635233848326669,7,0.00912332534790039
241,8,3,7,10,2,-0.2635233848326669,7,0.008751630783081055
242,8,3,7,10,1,-0.25002169732718194,6,0.008551836013793945
243,8,3,7,10,2,-0.25002169732718194,6,0.009505748748779297
244,8,3,7,10,1,-0.27864940804173954,5,0.008505105972290039
245,8,3,7,10,2,-0.27864940804173954,5,0.008536815643310547
246,8,3,7,10,1,-0.2772891986250303,5,0.008504152297973633
247,8,3,7,10,2,-0.2772891986250303,5,0.008504629135131836
248,8,3,8,10,1,-0.2375232467383384,8,0.00968170166015625
249,8,3,8,10,2,-0.2375232467383384,8,0.008505582809448242
250,8,3,8,10,1,-0.22700428919556248,8,0.01006174087524414
251,8,3,8,10,2,-0.22700428919556248,8,0.010511398315429688
252,8,3,8,10,1,-0.40273972602739727,3,0.009505033493041992
253,8,3,8,10,2,-0.40273972602739727,3,0.009517669677734375
254,8,3,8,10,1,-0.22815605207305056,7,0.010505914688110352
255,8,3,8,10,2,-0.22815605207305056,7,0.00950479507446289
256,8,3,9,10,1,-0.23395677167361875,7,0.01250600814819336
257,8,3,9,10,2,-0.23395677167361875,7,0.012669563293457031
258,8,3,9,10,1,-0.22333471089647375,7,0.012505531311035156
259,8,3,9,10,2,-0.22333471089647375,7,0.012511491775512695
260,8,3,9,10,1,-0.39999999999999997,3,0.011736392974853516
261,8,3,9,10,2,-0.39999999999999997,3,0.011505365371704102
262,8,3,9,10,1,-0.22680707437842978,7,0.0070073604583740234
263,8,3,9,10,2,-0.22680707437842978,7,0.011510133743286133
264,8,3,10,10,1,-0.29148806522231496,8,0.015038013458251953
265,8,3,10,10,2,-0.29148806522231496,8,0.009509801864624023
266,8,3,10,10,1,-0.29097079804279824,8,0.00850534439086914
267,8,3,10,10,2,-0.29097079804279824,8,0.015234231948852539
268,8,3,10,10,1,-0.5104895104895104,3,0.013505220413208008
269,8,3,10,10,2,-0.5104895104895104,3,0.012518167495727539
270,8,3,10,10,1,-0.29143618889379297,8,0.014055013656616211
271,8,3,10,10,2,-0.29143618889379297,8,0.015020132064819336
272,8,3,11,10,1,-0.2463083396434734,6,0.014016866683959961
273,8,3,11,10,2,-0.2463083396434734,6,0.014603137969970703
274,8,3,11,10,1,-0.2697002175154676,5,0.01612997055053711
275,8,3,11,10,2,-0.2697002175154676,5,0.01602339744567871
276,8,3,11,10,1,-0.2566917928119568,5,0.015013456344604492
277,8,3,11,10,2,-0.2566917928119568,5,0.015017271041870117
278,8,3,11,10,1,-0.27059152843929485,5,0.01655435562133789
279,8,3,11,10,2,-0.27059152843929485,5,0.01601719856262207
280,8,3,12,10,1,-0.22638152005945886,6,0.016329288482666016
281,8,3,12,10,2,-0.22638152005945886,6,0.017253875732421875
282,8,3,12,10,1,-0.21678355607197,6,0.019307613372802734
283,8,3,12,10,2,-0.21678355607197,6,0.019010543823242188
284,8,3,12,10,1,-0.2658961246904454,4,0.017186641693115234
285,8,3,12,10,2,-0.2658961246904454,4,0.018118619918823242
286,8,3,12,10,1,-0.27113702623906705,4,0.01769423484802246
287,8,3,12,10,2,-0.27113702623906705,4,0.017230510711669922
288,9,1,7,10,1,-0.5109827594175502,3,0.0076825618743896484
289,9,1,7,10,2,-0.5109827594175502,3,0.007505178451538086
290,9,1,7,10,1,-0.420216155702044,4,0.007999897003173828
291,9,1,7,10,2,-0.420216155702044,4,0.00700068473815918
292,9,1,7,10,1,-0.5433835292520426,3,0.006443023681640625
293,9,1,7,10,2,-0.5433835292520426,3,0.007505178451538086
294,9,1,7,10,1,-0.43289105864648164,4,0.0075414180755615234
295,9,1,7,10,2,-0.43289105864648164,4,0.008009910583496094
296,9,1,8,10,1,-0.5062107321301194,3,0.009318113327026367
297,9,1,8,10,2,-0.5062107321301194,3,0.008505105972290039
298,9,1,8,10,1,-0.5347412318094311,3,0.009505033493041992
299,9,1,8,10,2,-0.5347412318094311,3,0.01018071174621582
300,9,1,8,10,1,-0.5279384558534381,3,0.00955057144165039
301,9,1,8,10,2,-0.5279384558534381,3,0.009505033493041992
302,9,1,8,10,1,-0.505785430157202,3,0.00850534439086914
303,9,1,8,10,2,-0.505785430157202,3,0.0095977783203125
304,9,1,9,10,1,-0.502697440062158,3,0.011520147323608398
305,9,1,9,10,2,-0.502697440062158,3,0.009933710098266602
306,9,1,9,10,1,-0.5309392408600917,3,0.010432243347167969
307,9,1,9,10,2,-0.5309392408600917,3,0.01053166389465332
308,9,1,9,10,1,-0.5241889433548164,3,0.011505126953125
309,9,1,9,10,2,-0.5241889433548164,3,0.01069021224975586
310,9,1,9,10,1,-0.5022595137731136,3,0.010509729385375977
311,9,1,9,10,2,-0.5022595137731136,3,0.009933710098266602
312,9,1,10,10,1,-0.47235283434720654,4,0.012787818908691406
313,9,1,10,10,2,-0.47235283434720654,4,0.012505292892456055
314,9,1,10,10,1,-0.46533993592036665,4,0.01201319694519043
315,9,1,10,10,2,-0.46533993592036665,4,0.012505054473876953
316,9,1,10,10,1,-0.47341042287713564,4,0.013145923614501953
317,9,1,10,10,2,-0.5104895104895104,3,0.012504816055297852
318,9,1,10,10,1,-0.455851453242853,4,0.012505769729614258
319,9,1,10,10,2,-0.455851453242853,4,0.012332677841186523
320,9,1,11,10,1,-0.4278137856782717,4,0.012526512145996094
321,9,1,11,10,2,-0.4278137856782717,4,0.012567281723022461
322,9,1,11,10,1,-0.5400167787012258,3,0.014766931533813477
323,9,1,11,10,2,-0.5400167787012258,3,0.014993429183959961
324,9,1,11,10,1,-0.4301148515025393,4,0.015136957168579102
325,9,1,11,10,2,-0.4301148515025393,4,0.015387535095214844
326,9,1,11,10,1,-0.5517574473206547,3,0.015009164810180664
327,9,1,11,10,2,-0.5517574473206547,3,0.014014005661010742
328,9,1,12,10,1,-0.5158283864649198,3,0.014014244079589844
329,9,1,12,10,2,-0.5158283864649198,3,0.013504743576049805
330,9,1,12,10,1,-0.5340616171447686,3,0.011511087417602539
331,9,1,12,10,2,-0.5340616171447686,3,0.01650547981262207
332,9,1,12,10,1,-0.5253223199045085,3,0.016505956649780273
333,9,1,12,10,2,-0.5253223199045085,3,0.017268657684326172
334,9,1,12,10,1,-0.532374692098152,3,0.015941619873046875
335,9,1,12,10,2,-0.532374692098152,3,0.016018390655517578
336,9,2,7,10,1,-0.33417600978488876,5,0.008509397506713867
337,9,2,7,10,2,-0.33417600978488876,5,0.008534431457519531
338,9,2,7,10,1,-0.31868383402562767,5,0.008509635925292969
339,9,2,7,10,2,-0.31868383402562767,5,0.008505105972290039
340,9,2,7,10,1,-0.3115985616022585,5,0.008539915084838867
341,9,2,7,10,2,-0.3115985616022585,5,0.007518768310546875
342,9,2,7,10,1,-0.3139042305463879,5,0.00850534439086914
343,9,2,7,10,2,-0.3139042305463879,5,0.007506132125854492
344,9,2,8,10,1,-0.319507908472377,5,0.009505271911621094
345,9,2,8,10,2,-0.319507908472377,5,0.010804414749145508
346,9,2,8,10,1,-0.3146838490541832,5,0.010198116302490234
347,9,2,8,10,2,-0.3146838490541832,5,0.010509729385375977
348,9,2,8,10,1,-0.3261390680115843,5,0.011465787887573242
349,9,2,8,10,2,-0.40273972602739727,3,0.010015010833740234
350,9,2,8,10,1,-0.31444487872280874,5,0.010518312454223633
351,9,2,8,10,2,-0.31444487872280874,5,0.009508609771728516
352,9,2,9,10,1,-0.32450719178246756,5,0.012319803237915039
353,9,2,9,10,2,-0.32450719178246756,5,0.012009620666503906
354,9,2,9,10,1,-0.3106424445343652,5,0.011604785919189453
355,9,2,9,10,2,-0.3106424445343652,5,0.0065157413482666016
356,9,2,9,10,1,-0.32198583749374526,5,0.01201486587524414
357,9,2,9,10,2,-0.39999999999999997,3,0.010505437850952148
358,9,2,9,10,1,-0.31038395899378135,5,0.011511802673339844
359,9,2,9,10,2,-0.31038395899378135,5,0.011509895324707031
360,9,2,10,10,1,-0.3902566423068893,6,0.010384082794189453
361,9,2,10,10,2,-0.3902566423068893,6,0.014515161514282227
362,9,2,10,10,1,-0.37436842598391196,6,0.013512134552001953
363,9,2,10,10,2,-0.37436842598391196,6,0.014022111892700195
364,9,2,10,10,1,-0.38522903622363247,6,0.013505220413208008
365,9,2,10,10,2,-0.5104895104895104,3,0.013522148132324219
366,9,2,10,10,1,-0.37600468374986784,6,0.014080047607421875
367,9,2,10,10,2,-0.37600468374986784,6,0.014014482498168945
368,9,2,11,10,1,-0.31719393884080826,5,0.008506059646606445
369,9,2,11,10,2,-0.31719393884080826,5,0.013509035110473633
370,9,2,11,10,1,-0.3221213811415713,5,0.015474796295166016
371,9,2,11,10,2,-0.3221213811415713,5,0.01601576805114746
372,9,2,11,10,1,-0.31668141192430155,5,0.015522956848144531
373,9,2,11,10,2,-0.31668141192430155,5,0.010564565658569336
374,9,2,11,10,1,-0.3544755190916242,4,0.01650547981262207
375,9,2,11,10,2,-0.3544755190916242,4,0.00800323486328125
376,9,2,12,10,1,-0.31776857608639736,4,0.016022682189941406
377,9,2,12,10,2,-0.31776857608639736,4,0.017017841339111328
378,9,2,12,10,1,-0.33050467714517207,4,0.01797199249267578
379,9,2,12,10,2,-0.33050467714517207,4,0.011562347412109375
380,9,2,12,10,1,-0.3183643595624714,4,0.017549753189086914
381,9,2,12,10,2,-0.3183643595624714,4,0.017013072967529297
382,9,2,12,10,1,-0.3393938554810195,4,0.017099857330322266
383,9,2,12,10,2,-0.3393938554810195,4,0.017526865005493164
384,9,3,7,10,1,-0.2635233848326669,7,0.00850534439086914
385,9,3,7,10,2,-0.2635233848326669,7,0.008508920669555664
386,9,3,7,10,1,-0.25002169732718194,6,0.00860285758972168
387,9,3,7,10,2,-0.25002169732718194,6,0.007560253143310547
388,9,3,7,10,1,-0.24827219311590487,6,0.009249448776245117
389,9,3,7,10,2,-0.27864940804173954,5,0.008102178573608398
390,9,3,7,10,1,-0.24934767605751637,6,0.008504867553710938
391,9,3,7,10,2,-0.2772891986250303,5,0.008530855178833008
392,9,3,8,10,1,-0.2375232467383384,8,0.011321067810058594
393,9,3,8,10,2,-0.2375232467383384,8,0.009799718856811523
394,9,3,8,10,1,-0.22700428919556248,8,0.010608673095703125
395,9,3,8,10,2,-0.22700428919556248,8,0.0102996826171875
396,9,3,8,10,1,-0.2266409900632273,8,0.010072708129882812
397,9,3,8,10,2,-0.40273972602739727,3,0.009505033493041992
398,9,3,8,10,1,-0.22815605207305056,7,0.010518312454223633
399,9,3,8,10,2,-0.22815605207305056,7,0.010591745376586914
400,9,3,9,10,1,-0.23395677167361875,7,0.013022422790527344
401,9,3,9,10,2,-0.23395677167361875,7,0.012513875961303711
402,9,3,9,10,1,-0.22333471089647375,7,0.013025999069213867
403,9,3,9,10,2,-0.22333471089647375,7,0.012505531311035156
404,9,3,9,10,1,-0.22176603059778846,7,0.012139320373535156
405,9,3,9,10,2,-0.39999999999999997,3,0.011317729949951172
406,9,3,9,10,1,-0.22680707437842978,7,0.012370109558105469
407,9,3,9,10,2,-0.22680707437842978,7,0.012505292892456055
408,9,3,10,10,1,-0.29148806522231496,8,0.014516353607177734
409,9,3,10,10,2,-0.29148806522231496,8,0.010451793670654297
410,9,3,10,10,1,-0.29097079804279824,8,0.01450490951538086
411,9,3,10,10,2,-0.29097079804279824,8,0.014515161514282227
412,9,3,10,10,1,-0.2832363491519271,8,0.013505697250366211
413,9,3,10,10,2,-0.5104895104895104,3,0.01395726203918457
414,9,3,10,10,1,-0.29143618889379297,8,0.008509397506713867
415,9,3,10,10,2,-0.29143618889379297,8,0.014529943466186523
416,9,3,11,10,1,-0.2463083396434734,6,0.01402735710144043
417,9,3,11,10,2,-0.2463083396434734,6,0.014700651168823242
418,9,3,11,10,1,-0.25240400964025755,6,0.01646590232849121
419,9,3,11,10,2,-0.2697002175154676,5,0.016118288040161133
420,9,3,11,10,1,-0.24603499726205286,6,0.016431331634521484
