,num_timesteps,num_defenders,num_clusters,dims,defense_time_threshold,defender_utility,support,runtime
271,9,3,8,10,2,-0.18701514545904876,8,0.12467312812805176
272,9,3,9,10,1,-0.11132650710112357,8,21.806678771972656
273,9,3,9,10,2,-0.11756879424455116,7,2.055518865585327
274,9,3,9,10,1,-0.11192598184857278,8,3.185765266418457
275,9,3,9,10,2,-0.15329943334843138,7,0.5809998512268066
276,9,3,9,10,1,-0.1551919463332194,7,0.5787627696990967
277,9,3,9,10,2,-0.40005151534119465,3,0.2713460922241211
278,9,3,9,10,1,-0.13222776892672333,8,0.9263887405395508
279,9,3,9,10,2,-0.17634549500312827,7,0.23358893394470215
280,9,3,10,10,1,-0.11767076421924436,9,53.168466329574585
281,9,3,10,10,2,-0.14009412077742034,9,4.766279220581055
282,9,3,10,10,1,-0.147618000742716,9,3.8617794513702393
283,9,3,10,10,2,-0.19956572657572794,9,1.139037847518921
284,9,3,10,10,1,-0.1964728074379019,9,1.2884588241577148
285,9,3,10,10,2,-0.5100252288369913,4,0.7104427814483643
286,9,3,10,10,1,-0.16626955958223605,8,1.9226815700531006
287,9,3,10,10,2,-0.22003828071328127,7,0.5987801551818848
288,10,1,7,10,1,-0.34286706468249195,5,0.011072874069213867
289,10,1,7,10,2,-0.3429231827371725,5,0.006010770797729492
290,10,1,7,10,1,-0.3368042414345831,5,0.007001161575317383
291,10,1,7,10,2,-0.36786309869576794,5,0.007047176361083984
292,10,1,7,10,1,-0.3302029840692442,5,0.0070056915283203125
293,10,1,7,10,2,-0.3302385815612465,5,0.006018877029418945
294,10,1,7,10,1,-0.33318618196379934,5,0.004537343978881836
295,10,1,7,10,2,-0.3581530797275636,5,0.005002737045288086
296,10,1,8,10,1,-0.2942618216625447,6,0.011561870574951172
297,10,1,8,10,2,-0.31961513627479904,5,0.013015985488891602
298,10,1,8,10,1,-0.3354561321394971,5,0.011113405227661133
299,10,1,8,10,2,-0.33549338533050566,5,0.007926464080810547
300,10,1,8,10,1,-0.3493152431716925,5,0.008512496948242188
301,10,1,8,10,2,-0.37177820783624127,4,0.006505012512207031
302,10,1,8,10,1,-0.34289754173077097,4,0.006514072418212891
303,10,1,8,10,2,-0.34293562130778454,4,0.006039142608642578
304,10,1,9,10,1,-0.2920978457924097,5,0.014631509780883789
305,10,1,9,10,2,-0.32460005369085626,5,0.009549617767333984
306,10,1,9,10,1,-0.33189958335433506,4,0.018017292022705078
307,10,1,9,10,2,-0.3319364415822515,4,0.00850534439086914
308,10,1,9,10,1,-0.34562116510867735,5,0.01050877571105957
309,10,1,9,10,2,-0.368435403078219,4,0.0060138702392578125
310,10,1,9,10,1,-0.3392982965400938,4,0.010563373565673828
311,10,1,9,10,2,-0.33933597641247915,4,0.00746607780456543
312,10,1,10,10,1,-0.2836924946788539,8,0.02235245704650879
313,10,1,10,10,2,-0.3785832431611666,5,0.011536121368408203
314,10,1,10,10,1,-0.38011335740625557,5,0.018286705017089844
315,10,1,10,10,2,-0.38016722336837844,4,0.015557289123535156
316,10,1,10,10,1,-0.3930151211173462,5,0.009510993957519531
317,10,1,10,10,2,-0.43894765658725227,4,0.008516073226928711
318,10,1,10,10,1,-0.3704070104472217,4,0.009511709213256836
319,10,1,10,10,2,-0.37045950092040825,4,0.011562585830688477
320,10,2,7,10,1,-0.1727378945744776,7,0.13710737228393555
321,10,2,7,10,2,-0.20703066998120337,7,0.052816152572631836
322,10,2,7,10,1,-0.17667251735208617,7,0.036554813385009766
323,10,2,7,10,2,-0.2383337502830618,7,0.02966904640197754
324,10,2,7,10,1,-0.17480881908657184,7,0.04549002647399902
325,10,2,7,10,2,-0.2031146634380853,6,0.026596784591674805
326,10,2,7,10,1,-0.1954977784893535,6,0.029522180557250977
327,10,2,7,10,2,-0.24658448565392657,6,0.013504981994628906
328,10,2,8,10,1,-0.14980782812006935,8,0.4840664863586426
329,10,2,8,10,2,-0.2039226469078212,8,0.1033027172088623
330,10,2,8,10,1,-0.16038779069269626,7,0.1285567283630371
331,10,2,8,10,2,-0.20294918983294752,8,0.06246376037597656
332,10,2,8,10,1,-0.18839767301306115,8,0.071685791015625
333,10,2,8,10,2,-0.22560946458029568,8,0.022084712982177734
334,10,2,8,10,1,-0.18238175852683414,8,0.07734251022338867
335,10,2,8,10,2,-0.2000208512165156,7,0.031754493713378906
336,10,2,9,10,1,-0.12929484906709227,8,0.8668808937072754
337,10,2,9,10,2,-0.1828066482500137,8,0.18118977546691895
338,10,2,9,10,1,-0.13786976918425473,7,0.23374271392822266
339,10,2,9,10,2,-0.18679472831673405,7,0.06708693504333496
340,10,2,9,10,1,-0.17260433911226625,8,0.09779071807861328
341,10,2,9,10,2,-0.21708381872003107,7,0.06573653221130371
342,10,2,9,10,1,-0.16890609116044242,8,0.11811137199401855
343,10,2,9,10,2,-0.1893402088426791,7,0.06579852104187012
344,10,2,10,10,1,-0.14845264315070067,9,2.1177334785461426
345,10,2,10,10,2,-0.21474220586598725,8,0.338212251663208
346,10,2,10,10,1,-0.18890485528065135,8,0.3039665222167969
347,10,2,10,10,2,-0.23304873476654472,8,0.09694266319274902
348,10,2,10,10,1,-0.21429593458684448,8,0.1361532211303711
349,10,2,10,10,2,-0.2676880688014424,7,0.0677485466003418
350,10,2,10,10,1,-0.211643976855533,8,0.1672382354736328
351,10,2,10,10,2,-0.228653517099841,7,0.1004934310913086
352,10,3,7,10,1,-0.13379590532311086,7,6.1939826011657715
353,10,3,7,10,2,-0.1338943647060138,7,1.307370662689209
354,10,3,7,10,1,-0.1144932151359473,7,0.6707489490509033
355,10,3,7,10,2,-0.1593592696959251,7,0.2497272491455078
356,10,3,7,10,1,-0.113868863441175,6,0.5306329727172852
357,10,3,7,10,2,-0.1294855428706931,6,0.21738004684448242
358,10,3,7,10,1,-0.1358101341762858,7,0.23088479042053223
359,10,3,7,10,2,-0.18308914465767734,7,0.14555811882019043
360,10,3,8,10,1,-0.11229069003547061,8,34.26362228393555
