,num_timesteps,num_defenders,num_clusters,dims,defense_time_threshold,defender_utility,support,runtime
81,7,2,11,7,2,-0.31719393884080826,5,0.013731718063354492
82,7,2,11,8,1,-0.3221213811415713,5,0.016688823699951172
83,7,2,11,8,2,-0.9420289855072465,0,0.014508724212646484
84,7,2,11,9,1,-0.31668141192430155,5,0.016313791275024414
85,7,2,11,9,2,-0.6840579710144927,2,0.016054868698120117
86,7,2,11,10,1,-0.3544755190916242,4,0.010576725006103516
87,7,2,11,10,2,-0.9420289855072465,0,0.014594078063964844
88,7,2,12,7,1,-0.31776857608639736,4,0.016115903854370117
89,7,2,12,7,2,-0.3177685760863974,4,0.0155181884765625
90,7,2,12,8,1,-0.33050467714517207,4,0.017751693725585938
91,7,2,12,8,2,-0.9154518950437317,0,0.012086868286132812
92,7,2,12,9,1,-0.3183643595624714,4,0.01709723472595215
93,7,2,12,9,2,-0.6559766763848397,2,0.011114120483398438
94,7,2,12,10,1,-0.3393938554810195,4,0.0165712833404541
95,7,2,12,10,2,-0.9154518950437317,1,0.0171511173248291
96,7,3,7,7,1,-0.2635233848326669,7,0.009232759475708008
97,7,3,7,7,2,-0.2635233848326669,7,0.009500980377197266
98,7,3,7,8,1,-0.25002169732718194,6,0.008376359939575195
99,7,3,7,8,2,-0.7872340425531915,0,0.00757145881652832
100,7,3,7,9,1,-0.27864940804173954,5,0.009035110473632812
101,7,3,7,9,2,-0.7872340425531915,0,0.007773399353027344
102,7,3,7,10,1,-0.2772891986250303,5,0.00851130485534668
103,7,3,7,10,2,-0.7872340425531915,0,0.007510662078857422
104,7,3,8,7,1,-0.2375232467383384,8,0.00953531265258789
105,7,3,8,7,2,-0.2883463708603767,6,0.010027170181274414
106,7,3,8,8,1,-0.22700428919556248,8,0.010647773742675781
107,7,3,8,8,2,-0.9945205479452055,0,0.009743452072143555
108,7,3,8,9,1,-0.40273972602739727,3,0.010274410247802734
109,7,3,8,9,2,-0.6575342465753424,2,0.009670257568359375
110,7,3,8,10,1,-0.22815605207305056,7,0.009509563446044922
111,7,3,8,10,2,-0.9945205479452055,0,0.009524822235107422
112,7,3,9,7,1,-0.23395677167361875,7,0.012676715850830078
113,7,3,9,7,2,-0.2910411967562681,5,0.009930849075317383
114,7,3,9,8,1,-0.22333471089647375,7,0.012013912200927734
115,7,3,9,8,2,-0.9863013698630136,0,0.01109170913696289
116,7,3,9,9,1,-0.39999999999999997,3,0.015551090240478516
117,7,3,9,9,2,-0.6493150684931506,2,0.012506246566772461
118,7,3,9,10,1,-0.22680707437842978,7,0.013741254806518555
119,7,3,9,10,2,-0.9863013698630136,0,0.011572599411010742
120,7,3,10,7,1,-0.29148806522231496,8,0.01611042022705078
121,7,3,10,7,2,-0.7917440891665036,1,0.012505531311035156
122,7,3,10,8,1,-0.29097079804279824,8,0.013505697250366211
123,7,3,10,8,2,-0.8216783216783217,0,0.013230085372924805
124,7,3,10,9,1,-0.5104895104895104,3,0.012616872787475586
125,7,3,10,9,2,-0.8216783216783217,0,0.012354135513305664
126,7,3,10,10,1,-0.29143618889379297,8,0.014766454696655273
127,7,3,10,10,2,-0.658490992699144,1,0.014020442962646484
128,7,3,11,7,1,-0.2463083396434734,6,0.014592170715332031
129,7,3,11,7,2,-0.26704545454545453,5,0.014047622680664062
130,7,3,11,8,1,-0.2697002175154676,5,0.016270875930786133
131,7,3,11,8,2,-0.9420289855072465,0,0.015141010284423828
132,7,3,11,9,1,-0.2566917928119568,5,0.019071340560913086
133,7,3,11,9,2,-0.6840579710144927,2,0.009537935256958008
134,7,3,11,10,1,-0.27059152843929485,5,0.015786409378051758
135,7,3,11,10,2,-0.9420289855072465,0,0.014104366302490234
136,7,3,12,7,1,-0.22638152005945886,6,0.01701664924621582
137,7,3,12,7,2,-0.27034883720930236,4,0.015788793563842773
138,7,3,12,8,1,-0.21678355607197,6,0.019614458084106445
139,7,3,12,8,2,-0.9154518950437317,0,0.017544984817504883
140,7,3,12,9,1,-0.2658961246904454,4,0.018561363220214844
141,7,3,12,9,2,-0.6559766763848397,2,0.010511159896850586
142,7,3,12,10,1,-0.27113702623906705,4,0.018196821212768555
143,7,3,12,10,2,-0.9154518950437317,1,0.01725482940673828
144,8,1,7,7,1,-0.5109827594175502,3,0.007752895355224609
145,8,1,7,7,2,-0.5109827594175502,3,0.00750422477722168
146,8,1,7,8,1,-0.420216155702044,4,0.00700068473815918
147,8,1,7,8,2,-0.420216155702044,4,0.007026195526123047
148,8,1,7,9,1,-0.5433835292520426,3,0.006856441497802734
149,8,1,7,9,2,-0.5433835292520426,3,0.007149457931518555
150,8,1,7,10,1,-0.43289105864648164,4,0.007505655288696289
151,8,1,7,10,2,-0.43289105864648164,4,0.008531808853149414
152,8,1,8,7,1,-0.5062107321301194,3,0.007681131362915039
153,8,1,8,7,2,-0.5062107321301194,3,0.009502887725830078
154,8,1,8,8,1,-0.5347412318094311,3,0.010016679763793945
155,8,1,8,8,2,-0.5347412318094311,3,0.00950479507446289
156,8,1,8,9,1,-0.5279384558534381,3,0.009554624557495117
157,8,1,8,9,2,-0.5279384558534381,3,0.008505582809448242
158,8,1,8,10,1,-0.505785430157202,3,0.0065114498138427734
159,8,1,8,10,2,-0.505785430157202,3,0.009087562561035156
160,8,1,9,7,1,-0.502697440062158,3,0.010079622268676758
161,8,1,9,7,2,-0.502697440062158,3,0.011137962341308594
162,8,1,9,8,1,-0.5309392408600917,3,0.011584043502807617
163,8,1,9,8,2,-0.5309392408600917,3,0.011510372161865234
164,8,1,9,9,1,-0.5241889433548164,3,0.008516550064086914
165,8,1,9,9,2,-0.5241889433548164,3,0.011577844619750977
166,8,1,9,10,1,-0.5022595137731136,3,0.010623931884765625
167,8,1,9,10,2,-0.5022595137731136,3,0.012189149856567383
168,8,1,10,7,1,-0.47235283434720654,4,0.00952768325805664
169,8,1,10,7,2,-0.47235283434720654,4,0.012520313262939453
170,8,1,10,8,1,-0.46533993592036665,4,0.010540008544921875
171,8,1,10,8,2,-0.46533993592036665,4,0.012512922286987305
172,8,1,10,9,1,-0.5104895104895104,3,0.013009071350097656
173,8,1,10,9,2,-0.5104895104895104,3,0.012518882751464844
174,8,1,10,10,1,-0.455851453242853,4,0.0130157470703125
175,8,1,10,10,2,-0.455851453242853,4,0.01236867904663086
176,8,1,11,7,1,-0.4278137856782717,4,0.009006261825561523
177,8,1,11,7,2,-0.4278137856782717,4,0.013052701950073242
178,8,1,11,8,1,-0.5400167787012258,3,0.015009641647338867
179,8,1,11,8,2,-0.5400167787012258,3,0.014509439468383789
180,8,1,11,9,1,-0.4301148515025393,4,0.015011072158813477
181,8,1,11,9,2,-0.4301148515025393,4,0.013820648193359375
182,8,1,11,10,1,-0.5517574473206547,3,0.015135765075683594
183,8,1,11,10,2,-0.5517574473206547,3,0.014611959457397461
184,8,1,12,7,1,-0.5158283864649198,3,0.014122724533081055
185,8,1,12,7,2,-0.5158283864649198,3,0.014583349227905273
186,8,1,12,8,1,-0.5340616171447686,3,0.016130447387695312
187,8,1,12,8,2,-0.5340616171447686,3,0.01650524139404297
188,8,1,12,9,1,-0.5253223199045085,3,0.0167233943939209
189,8,1,12,9,2,-0.5253223199045085,3,0.016505956649780273
190,8,1,12,10,1,-0.532374692098152,3,0.016744375228881836
191,8,1,12,10,2,-0.532374692098152,3,0.01625657081604004
192,8,2,7,7,1,-0.33417600978488876,5,0.008585453033447266
193,8,2,7,7,2,-0.33417600978488876,5,0.006505727767944336
194,8,2,7,8,1,-0.31868383402562767,5,0.00862264633178711
195,8,2,7,8,2,-0.31868383402562767,5,0.008504629135131836
196,8,2,7,9,1,-0.3115985616022585,5,0.008043050765991211
197,8,2,7,9,2,-0.3115985616022585,5,0.00850987434387207
198,8,2,7,10,1,-0.3139042305463879,5,0.008507013320922852
199,8,2,7,10,2,-0.3139042305463879,5,0.007540225982666016
200,8,2,8,7,1,-0.319507908472377,5,0.010510921478271484
201,8,2,8,7,2,-0.319507908472377,5,0.010505437850952148
202,8,2,8,8,1,-0.3146838490541832,5,0.009510278701782227
203,8,2,8,8,2,-0.3146838490541832,5,0.010070562362670898
204,8,2,8,9,1,-0.40273972602739727,3,0.009515047073364258
205,8,2,8,9,2,-0.40273972602739727,3,0.009557962417602539
206,8,2,8,10,1,-0.31444487872280874,5,0.010505199432373047
207,8,2,8,10,2,-0.31444487872280874,5,0.00951242446899414
208,8,2,9,7,1,-0.32450719178246756,5,0.008000850677490234
209,8,2,9,7,2,-0.32450719178246756,5,0.012012243270874023
210,8,2,9,8,1,-0.3106424445343652,5,0.011614322662353516
211,8,2,9,8,2,-0.3106424445343652,5,0.012022018432617188
212,8,2,9,9,1,-0.39999999999999997,3,0.011505603790283203
213,8,2,9,9,2,-0.39999999999999997,3,0.010518550872802734
214,8,2,9,10,1,-0.31038395899378135,5,0.011505365371704102
215,8,2,9,10,2,-0.31038395899378135,5,0.011505603790283203
216,8,2,10,7,1,-0.3902566423068893,6,0.014512062072753906
217,8,2,10,7,2,-0.3902566423068893,6,0.014018535614013672
218,8,2,10,8,1,-0.37436842598391196,6,0.014009714126586914
219,8,2,10,8,2,-0.37436842598391196,6,0.014518022537231445
220,8,2,10,9,1,-0.5104895104895104,3,0.013010978698730469
221,8,2,10,9,2,-0.5104895104895104,3,0.014026165008544922
222,8,2,10,10,1,-0.37600468374986784,6,0.014014720916748047
223,8,2,10,10,2,-0.37600468374986784,6,0.009505510330200195
224,8,2,11,7,1,-0.31719393884080826,5,0.01404118537902832
225,8,2,11,7,2,-0.31719393884080826,5,0.014510631561279297
226,8,2,11,8,1,-0.3221213811415713,5,0.015510320663452148
227,8,2,11,8,2,-0.3221213811415713,5,0.011506080627441406
228,8,2,11,9,1,-0.31668141192430155,5,0.015039682388305664
229,8,2,11,9,2,-0.31668141192430155,5,0.009505271911621094
230,8,2,11,10,1,-0.3544755190916242,4,0.015509843826293945
231,8,2,11,10,2,-0.3544755190916242,4,0.016069412231445312
232,8,2,12,7,1,-0.31776857608639736,4,0.01158452033996582
233,8,2,12,7,2,-0.31776857608639736,4,0.011538982391357422
234,8,2,12,8,1,-0.33050467714517207,4,0.018607139587402344
235,8,2,12,8,2,-0.33050467714517207,4,0.018718719482421875
236,8,2,12,9,1,-0.3183643595624714,4,0.017073869705200195
237,8,2,12,9,2,-0.3183643595624714,4,0.012556314468383789
238,8,2,12,10,1,-0.3393938554810195,4,0.017573118209838867
239,8,2,12,10,2,-0.3393938554810195,4,0.01757359504699707
240,8,3,7,7,1,-0.2635233848326669,7,0.008519172668457031
241,8,3,7,7,2,-0.2635233848326669,7,0.009066343307495117
242,8,3,7,8,1,-0.25002169732718194,6,0.009269952774047852
243,8,3,7,8,2,-0.25002169732718194,6,0.008525609970092773
244,8,3,7,9,1,-0.27864940804173954,5,0.008541107177734375
245,8,3,7,9,2,-0.27864940804173954,5,0.008506059646606445
246,8,3,7,10,1,-0.2772891986250303,5,0.008505582809448242
247,8,3,7,10,2,-0.2772891986250303,5,0.009000778198242188
248,8,3,8,7,1,-0.2375232467383384,8,0.010509490966796875
249,8,3,8,7,2,-0.2375232467383384,8,0.010008573532104492
250,8,3,8,8,1,-0.22700428919556248,8,0.01051020622253418
251,8,3,8,8,2,-0.22700428919556248,8,0.009505510330200195
252,8,3,8,9,1,-0.40273972602739727,3,0.009505510330200195
253,8,3,8,9,2,-0.40273972602739727,3,0.009505271911621094
254,8,3,8,10,1,-0.22815605207305056,7,0.01078033447265625
255,8,3,8,10,2,-0.22815605207305056,7,0.011603593826293945
256,8,3,9,7,1,-0.23395677167361875,7,0.01352238655090332
257,8,3,9,7,2,-0.23395677167361875,7,0.012539863586425781
258,8,3,9,8,1,-0.22333471089647375,7,0.012018680572509766
259,8,3,9,8,2,-0.22333471089647375,7,0.012060403823852539
260,8,3,9,9,1,-0.39999999999999997,3,0.011614799499511719
261,8,3,9,9,2,-0.39999999999999997,3,0.012102842330932617
262,8,3,9,10,1,-0.22680707437842978,7,0.011656761169433594
263,8,3,9,10,2,-0.22680707437842978,7,0.01309061050415039
264,8,3,10,7,1,-0.29148806522231496,8,0.014573335647583008
265,8,3,10,7,2,-0.29148806522231496,8,0.013523101806640625
266,8,3,10,8,1,-0.29097079804279824,8,0.018030881881713867
267,8,3,10,8,2,-0.29097079804279824,8,0.021204710006713867
268,8,3,10,9,1,-0.5104895104895104,3,0.01243138313293457
269,8,3,10,9,2,-0.5104895104895104,3,0.015009880065917969
270,8,3,10,10,1,-0.29143618889379297,8,0.0156705379486084
271,8,3,10,10,2,-0.29143618889379297,8,0.014753580093383789
272,8,3,11,7,1,-0.2463083396434734,6,0.015087366104125977
273,8,3,11,7,2,-0.2463083396434734,6,0.014016389846801758
274,8,3,11,8,1,-0.2697002175154676,5,0.01607203483581543
275,8,3,11,8,2,-0.2697002175154676,5,0.01610255241394043
276,8,3,11,9,1,-0.2566917928119568,5,0.016171693801879883
277,8,3,11,9,2,-0.2566917928119568,5,0.015519142150878906
278,8,3,11,10,1,-0.27059152843929485,5,0.015506267547607422
279,8,3,11,10,2,-0.27059152843929485,5,0.016398906707763672
280,8,3,12,7,1,-0.22638152005945886,6,0.017059326171875
281,8,3,12,7,2,-0.22638152005945886,6,0.01804327964782715
282,8,3,12,8,1,-0.21678355607197,6,0.013636112213134766
283,8,3,12,8,2,-0.21678355607197,6,0.01902151107788086
284,8,3,12,9,1,-0.2658961246904454,4,0.01110529899597168
285,8,3,12,9,2,-0.2658961246904454,4,0.017624855041503906
286,8,3,12,10,1,-0.27113702623906705,4,0.018141746520996094
287,8,3,12,10,2,-0.27113702623906705,4,0.010505437850952148
288,9,1,7,7,1,-0.5109827594175502,3,0.00750422477722168
289,9,1,7,7,2,-0.5109827594175502,3,0.007008552551269531
290,9,1,7,8,1,-0.420216155702044,4,0.007622480392456055
291,9,1,7,8,2,-0.420216155702044,4,0.00751185417175293
292,9,1,7,9,1,-0.5433835292520426,3,0.006510019302368164
293,9,1,7,9,2,-0.5433835292520426,3,0.008010149002075195
294,9,1,7,10,1,-0.43289105864648164,4,0.007000923156738281
295,9,1,7,10,2,-0.43289105864648164,4,0.007068157196044922
296,9,1,8,7,1,-0.5062107321301194,3,0.005506038665771484
297,9,1,8,7,2,-0.5062107321301194,3,0.009085893630981445
298,9,1,8,8,1,-0.5347412318094311,3,0.009018898010253906
299,9,1,8,8,2,-0.5347412318094311,3,0.010114908218383789
300,9,1,8,9,1,-0.5279384558534381,3,0.00850534439086914
301,9,1,8,9,2,-0.5279384558534381,3,0.009751558303833008
302,9,1,8,10,1,-0.505785430157202,3,0.00850534439086914
303,9,1,8,10,2,-0.505785430157202,3,0.009505510330200195
304,9,1,9,7,1,-0.502697440062158,3,0.010505914688110352
305,9,1,9,7,2,-0.502697440062158,3,0.01151132583618164
306,9,1,9,8,1,-0.5309392408600917,3,0.011513948440551758
307,9,1,9,8,2,-0.5309392408600917,3,0.01001429557800293
308,9,1,9,9,1,-0.5241889433548164,3,0.011594057083129883
309,9,1,9,9,2,-0.5241889433548164,3,0.010541200637817383
310,9,1,9,10,1,-0.5022595137731136,3,0.01152658462524414
311,9,1,9,10,2,-0.5022595137731136,3,0.011053085327148438
312,9,1,10,7,1,-0.47235283434720654,4,0.01382899284362793
313,9,1,10,7,2,-0.47235283434720654,4,0.012505054473876953
314,9,1,10,8,1,-0.46533993592036665,4,0.013029336929321289
315,9,1,10,8,2,-0.46533993592036665,4,0.01209259033203125
316,9,1,10,9,1,-0.47341042287713564,4,0.013506412506103516
317,9,1,10,9,2,-0.5104895104895104,3,0.013086795806884766
318,9,1,10,10,1,-0.455851453242853,4,0.012505531311035156
319,9,1,10,10,2,-0.455851453242853,4,0.01317596435546875
320,9,1,11,7,1,-0.4278137856782717,4,0.013015985488891602
321,9,1,11,7,2,-0.4278137856782717,4,0.012511014938354492
322,9,1,11,8,1,-0.5400167787012258,3,0.010514497756958008
323,9,1,11,8,2,-0.5400167787012258,3,0.01250600814819336
324,9,1,11,9,1,-0.4301148515025393,4,0.010511159896850586
325,9,1,11,9,2,-0.4301148515025393,4,0.01451730728149414
326,9,1,11,10,1,-0.5517574473206547,3,0.014039278030395508
327,9,1,11,10,2,-0.5517574473206547,3,0.014023542404174805
328,9,1,12,7,1,-0.5158283864649198,3,0.01451420783996582
329,9,1,12,7,2,-0.5158283864649198,3,0.01453399658203125
330,9,1,12,8,1,-0.5340616171447686,3,0.01649641990661621
331,9,1,12,8,2,-0.5340616171447686,3,0.012514591217041016
332,9,1,12,9,1,-0.5253223199045085,3,0.016716957092285156
333,9,1,12,9,2,-0.5253223199045085,3,0.016515493392944336
334,9,1,12,10,1,-0.532374692098152,3,0.01722860336303711
335,9,1,12,10,2,-0.532374692098152,3,0.01581430435180664
336,9,2,7,7,1,-0.33417600978488876,5,0.008550167083740234
337,9,2,7,7,2,-0.33417600978488876,5,0.00652313232421875
338,9,2,7,8,1,-0.31868383402562767,5,0.008097410202026367
339,9,2,7,8,2,-0.31868383402562767,5,0.008576393127441406
340,9,2,7,9,1,-0.3115985616022585,5,0.004999876022338867
341,9,2,7,9,2,-0.3115985616022585,5,0.008001327514648438
342,9,2,7,10,1,-0.3139042305463879,5,0.008021354675292969
343,9,2,7,10,2,-0.3139042305463879,5,0.0067288875579833984
344,9,2,8,7,1,-0.319507908472377,5,0.011142253875732422
345,9,2,8,7,2,-0.319507908472377,5,0.01054525375366211
346,9,2,8,8,1,-0.3146838490541832,5,0.009510993957519531
347,9,2,8,8,2,-0.3146838490541832,5,0.010509729385375977
348,9,2,8,9,1,-0.3261390680115843,5,0.01050877571105957
349,9,2,8,9,2,-0.40273972602739727,3,0.009505510330200195
350,9,2,8,10,1,-0.31444487872280874,5,0.00654292106628418
351,9,2,8,10,2,-0.31444487872280874,5,0.008000850677490234
352,9,2,9,7,1,-0.32450719178246756,5,0.012015104293823242
353,9,2,9,7,2,-0.32450719178246756,5,0.01304173469543457
354,9,2,9,8,1,-0.3106424445343652,5,0.012510299682617188
355,9,2,9,8,2,-0.3106424445343652,5,0.011512994766235352
356,9,2,9,9,1,-0.32198583749374526,5,0.012016057968139648
357,9,2,9,9,2,-0.39999999999999997,3,0.011505842208862305
358,9,2,9,10,1,-0.31038395899378135,5,0.011510848999023438
359,9,2,9,10,2,-0.31038395899378135,5,0.012014389038085938
360,9,2,10,7,1,-0.3902566423068893,6,0.014505624771118164
361,9,2,10,7,2,-0.3902566423068893,6,0.014509916305541992
362,9,2,10,8,1,-0.37436842598391196,6,0.01354217529296875
363,9,2,10,8,2,-0.37436842598391196,6,0.014529943466186523
364,9,2,10,9,1,-0.38522903622363247,6,0.013572216033935547
365,9,2,10,9,2,-0.5104895104895104,3,0.01341700553894043
366,9,2,10,10,1,-0.37600468374986784,6,0.013591527938842773
367,9,2,10,10,2,-0.37600468374986784,6,0.01350545883178711
368,9,2,11,7,1,-0.31719393884080826,5,0.010515213012695312
369,9,2,11,7,2,-0.31719393884080826,5,0.01350545883178711
370,9,2,11,8,1,-0.3221213811415713,5,0.016641616821289062
371,9,2,11,8,2,-0.3221213811415713,5,0.015525341033935547
372,9,2,11,9,1,-0.31668141192430155,5,0.015515804290771484
373,9,2,11,9,2,-0.31668141192430155,5,0.014506340026855469
374,9,2,11,10,1,-0.3544755190916242,4,0.01605057716369629
375,9,2,11,10,2,-0.3544755190916242,4,0.014939308166503906
376,9,2,12,7,1,-0.31776857608639736,4,0.016506195068359375
377,9,2,12,7,2,-0.31776857608639736,4,0.016082763671875
378,9,2,12,8,1,-0.33050467714517207,4,0.018064260482788086
379,9,2,12,8,2,-0.33050467714517207,4,0.01751232147216797
380,9,2,12,9,1,-0.3183643595624714,4,0.019045352935791016
381,9,2,12,9,2,-0.3183643595624714,4,0.018097877502441406
382,9,2,12,10,1,-0.3393938554810195,4,0.01752471923828125
383,9,2,12,10,2,-0.3393938554810195,4,0.01450967788696289
384,9,3,7,7,1,-0.2635233848326669,7,0.009511470794677734
385,9,3,7,7,2,-0.2635233848326669,7,0.008505105972290039
386,9,3,7,8,1,-0.25002169732718194,6,0.00850987434387207
387,9,3,7,8,2,-0.25002169732718194,6,0.009505748748779297
388,9,3,7,9,1,-0.24827219311590487,6,0.008365154266357422
389,9,3,7,9,2,-0.27864940804173954,5,0.00851130485534668
390,9,3,7,10,1,-0.24934767605751637,6,0.007602214813232422
391,9,3,7,10,2,-0.2772891986250303,5,0.00850534439086914
392,9,3,8,7,1,-0.2375232467383384,8,0.011009931564331055
393,9,3,8,7,2,-0.2375232467383384,8,0.009505987167358398
394,9,3,8,8,1,-0.22700428919556248,8,0.010510921478271484
395,9,3,8,8,2,-0.22700428919556248,8,0.010519266128540039
396,9,3,8,9,1,-0.2266409900632273,8,0.010015726089477539
397,9,3,8,9,2,-0.40273972602739727,3,0.010531902313232422
398,9,3,8,10,1,-0.22815605207305056,7,0.00800776481628418
399,9,3,8,10,2,-0.22815605207305056,7,0.010509967803955078
400,9,3,9,7,1,-0.23395677167361875,7,0.013561725616455078
401,9,3,9,7,2,-0.23395677167361875,7,0.012097597122192383
402,9,3,9,8,1,-0.22333471089647375,7,0.012511014938354492
403,9,3,9,8,2,-0.22333471089647375,7,0.012525320053100586
404,9,3,9,9,1,-0.22176603059778846,7,0.012505769729614258
405,9,3,9,9,2,-0.39999999999999997,3,0.011782407760620117
406,9,3,9,10,1,-0.22680707437842978,7,0.012026548385620117
407,9,3,9,10,2,-0.22680707437842978,7,0.0130157470703125
408,9,3,10,7,1,-0.29148806522231496,8,0.01350545883178711
409,9,3,10,7,2,-0.29148806522231496,8,0.014512062072753906
410,9,3,10,8,1,-0.29097079804279824,8,0.015013694763183594
411,9,3,10,8,2,-0.29097079804279824,8,0.008504867553710938
412,9,3,10,9,1,-0.2832363491519271,8,0.014016866683959961
413,9,3,10,9,2,-0.5104895104895104,3,0.013504981994628906
414,9,3,10,10,1,-0.29143618889379297,8,0.015014171600341797
415,9,3,10,10,2,-0.29143618889379297,8,0.008272171020507812
416,9,3,11,7,1,-0.2463083396434734,6,0.015032529830932617
417,9,3,11,7,2,-0.2463083396434734,6,0.012208938598632812
418,9,3,11,8,1,-0.25240400964025755,6,0.016530990600585938
419,9,3,11,8,2,-0.2697002175154676,5,0.01502680778503418
420,9,3,11,9,1,-0.24603499726205286,6,0.01252293586730957
