,num_timesteps,num_defenders,num_clusters,dims,defense_time_threshold,iteration_number,iteration_time,gap,iterations_to_converge,def_support,defender_actions_size,attacker_actions_size
4223,9,2,12,9,1,10,0.003934621810913086,0.335860058309038,27,8,22,9
4224,9,2,12,9,1,11,0.002096414566040039,0.23655030800821364,27,8,22,9
4225,9,2,12,9,1,12,0.0020074844360351562,0.23026213604593437,27,8,22,9
4226,9,2,12,9,1,13,0.0010061264038085938,0.20479271848112074,27,8,22,9
4227,9,2,12,9,1,14,0.0010013580322265625,0.16305270905282243,27,8,22,9
4228,9,2,12,9,1,15,0.0025107860565185547,0.16004015161624063,27,8,22,9
4229,9,2,12,9,1,16,0.002025604248046875,0.07113702623906709,27,8,22,9
4230,9,2,12,9,1,17,0.002099752426147461,0.21690962099125363,27,8,22,9
4231,9,2,12,9,1,18,0.003141164779663086,0.18290047342659216,27,8,22,9
4232,9,2,12,9,1,19,0.0025141239166259766,0.21457725947521866,27,8,22,9
4233,9,2,12,9,1,20,0.0020170211791992188,0.1673455061210163,27,8,22,9
4234,9,2,12,9,1,21,0.002060413360595703,0.0941446773176727,27,8,22,9
4235,9,2,12,9,1,22,0.0030050277709960938,0.20058309037900882,27,8,22,9
4236,9,2,12,9,1,23,0.0025169849395751953,0.1647114789971933,27,8,22,9
4237,9,2,12,9,1,24,0.003079652786254883,0.19591836734693893,27,8,22,9
4238,9,2,12,9,1,25,0.0030629634857177734,0.06022136509415943,27,8,22,9
4239,9,2,12,9,1,26,0.0035305023193359375,0.08694717888220665,27,8,22,9
4240,9,2,12,9,1,27,0.003178119659423828,1.3877787807814457e-16,27,8,22,9
4241,9,2,12,9,2,1,0.0010647773742675781,0.9825072886297376,14,4,10,5
4242,9,2,12,9,2,2,0.0010039806365966797,0.8,14,4,10,5
4243,9,2,12,9,2,3,0.0010030269622802734,0.7154518950437319,14,4,10,5
4244,9,2,12,9,2,4,0.0010142326354980469,0.7323615160349854,14,4,10,5
4245,9,2,12,9,2,5,0.0010020732879638672,0.4559766763848397,14,4,10,5
4246,9,2,12,9,2,6,0.001001596450805664,0.5247813411078718,14,4,10,5
4247,9,2,12,9,2,7,0.0020117759704589844,0.31690140845070425,14,4,10,5
4248,9,2,12,9,2,8,0.0010061264038085938,0.3057167738550496,14,4,10,5
4249,9,2,12,9,2,9,0.0015063285827636719,0.21982507288629738,14,4,10,5
4250,9,2,12,9,2,10,0.002004861831665039,0.335860058309038,14,4,10,5
4251,9,2,12,9,2,11,0.0020613670349121094,0.23655030800821364,14,4,10,5
4252,9,2,12,9,2,12,0.0019998550415039062,0.23026213604593437,14,4,10,5
4253,9,2,12,9,2,13,0.002000093460083008,0.20479271848112074,14,4,10,5
4254,9,2,12,9,2,14,0.002523183822631836,1.6653345369377348e-16,14,4,10,5
4255,9,2,12,10,1,1,0.0010213851928710938,0.9825072886297376,21,7,17,8
4256,9,2,12,10,1,2,0.001001596450805664,0.8,21,7,17,8
4257,9,2,12,10,1,3,0.0009996891021728516,0.7154518950437319,21,7,17,8
4258,9,2,12,10,1,4,0.0012211799621582031,0.7323615160349854,21,7,17,8
4259,9,2,12,10,1,5,0.0010013580322265625,0.4559766763848397,21,7,17,8
4260,9,2,12,10,1,6,0.001001596450805664,0.5247813411078718,21,7,17,8
4261,9,2,12,10,1,7,0.0010013580322265625,0.31690140845070425,21,7,17,8
4262,9,2,12,10,1,8,0.001001596450805664,0.3057167738550496,21,7,17,8
4263,9,2,12,10,1,9,0.0020012855529785156,0.07113702623906704,21,7,17,8
4264,9,2,12,10,1,10,0.0010497570037841797,0.21690962099125363,21,7,17,8
4265,9,2,12,10,1,11,0.001001596450805664,0.18290047342659216,21,7,17,8
4266,9,2,12,10,1,12,0.0010013580322265625,0.21457725947521872,21,7,17,8
4267,9,2,12,10,1,13,0.002034902572631836,0.09402042329915286,21,7,17,8
4268,9,2,12,10,1,14,0.0010013580322265625,0.1673455061210163,21,7,17,8
4269,9,2,12,10,1,15,0.0021512508392333984,0.09414467731767276,21,7,17,8
4270,9,2,12,10,1,16,0.0015058517456054688,0.20058309037900882,21,7,17,8
4271,9,2,12,10,1,17,0.0023763179779052734,0.04464878321473173,21,7,17,8
4272,9,2,12,10,1,18,0.0018401145935058594,0.045008766990735166,21,7,17,8
4273,9,2,12,10,1,19,0.002443075180053711,0.1959183673469389,21,7,17,8
4274,9,2,12,10,1,20,0.002003908157348633,0.036205785529525525,21,7,17,8
4275,9,2,12,10,1,21,0.0025260448455810547,1.3877787807814457e-16,21,7,17,8
4276,9,2,12,10,2,1,0.0018832683563232422,0.9825072886297376,10,4,6,5
4277,9,2,12,10,2,2,0.0010178089141845703,0.8,10,4,6,5
4278,9,2,12,10,2,3,0.0009999275207519531,0.7154518950437319,10,4,6,5
4279,9,2,12,10,2,4,0.0010008811950683594,0.7323615160349854,10,4,6,5
4280,9,2,12,10,2,5,0.0010051727294921875,0.4559766763848397,10,4,6,5
4281,9,2,12,10,2,6,0.0011849403381347656,0.5247813411078718,10,4,6,5
4282,9,2,12,10,2,7,0.0010018348693847656,0.31690140845070425,10,4,6,5
4283,9,2,12,10,2,8,0.0010023117065429688,0.3057167738550496,10,4,6,5
4284,9,2,12,10,2,9,0.002067089080810547,0.07113702623906704,10,4,6,5
4285,9,2,12,10,2,10,0.0014939308166503906,0.0,10,4,6,5
4286,9,3,7,7,1,1,0.02846980094909668,0.8069148936170213,16,4,12,5
4287,9,3,7,7,1,2,0.029734373092651367,0.8,16,4,12,5
4288,9,3,7,7,1,3,0.03400373458862305,0.5872340425531914,16,4,12,5
4289,9,3,7,7,1,4,0.03996753692626953,0.6297872340425532,16,4,12,5
4290,9,3,7,7,1,5,0.04014301300048828,0.35238095238095235,16,4,12,5
4291,9,3,7,7,1,6,0.03988027572631836,0.23351063829787233,16,4,12,5
4292,9,3,7,7,1,7,0.04231071472167969,0.3468085106382979,16,4,12,5
4293,9,3,7,7,1,8,0.04462742805480957,0.24192949907235625,16,4,12,5
4294,9,3,7,7,1,9,0.037355661392211914,0.2236499327863534,16,4,12,5
4295,9,3,7,7,1,10,0.03954744338989258,0.17478626286045504,16,4,12,5
4296,9,3,7,7,1,11,0.03692436218261719,0.09093936646475481,16,4,12,5
4297,9,3,7,7,1,12,0.055242061614990234,0.15900190853184423,16,4,12,5
4298,9,3,7,7,1,13,0.04401969909667969,0.1326394928871527,16,4,12,5
4299,9,3,7,7,1,14,0.06002664566040039,0.12695074865627023,16,4,12,5
4300,9,3,7,7,1,15,0.049346208572387695,0.10956418026765818,16,4,12,5
4301,9,3,7,7,1,16,0.05358171463012695,0.0,16,4,12,5
4302,9,3,7,7,2,1,0.0033309459686279297,0.8069148936170213,26,6,22,7
4303,9,3,7,7,2,2,0.0030019283294677734,0.8,26,6,22,7
4304,9,3,7,7,2,3,0.004233360290527344,0.5872340425531914,26,6,22,7
4305,9,3,7,7,2,4,0.0036203861236572266,0.6297872340425532,26,6,22,7
4306,9,3,7,7,2,5,0.004509449005126953,0.35238095238095235,26,6,22,7
4307,9,3,7,7,2,6,0.00461888313293457,0.23351063829787233,26,6,22,7
4308,9,3,7,7,2,7,0.004507303237915039,0.3468085106382979,26,6,22,7
4309,9,3,7,7,2,8,0.005376338958740234,0.24605652705956657,26,6,22,7
4310,9,3,7,7,2,9,0.005592823028564453,0.29361702127659584,26,6,22,7
4311,9,3,7,7,2,10,0.006172895431518555,0.2539014973125404,26,6,22,7
4312,9,3,7,7,2,11,0.005570650100708008,0.21478599221789885,26,6,22,7
4313,9,3,7,7,2,12,0.0061626434326171875,0.19273262099730712,26,6,22,7
4314,9,3,7,7,2,13,0.0065457820892333984,0.17234042553191492,26,6,22,7
4315,9,3,7,7,2,14,0.00651097297668457,0.2073980089791138,26,6,22,7
4316,9,3,7,7,2,15,0.008569955825805664,0.18861788617886194,26,6,22,7
4317,9,3,7,7,2,16,0.0071332454681396484,0.16142100342785914,26,6,22,7
4318,9,3,7,7,2,17,0.00882101058959961,0.1277397578914483,26,6,22,7
4319,9,3,7,7,2,18,0.00767970085144043,0.1478646869738252,26,6,22,7
4320,9,3,7,7,2,19,0.00874018669128418,0.08847875566431226,26,6,22,7
4321,9,3,7,7,2,20,0.007978200912475586,0.11015137105411815,26,6,22,7
4322,9,3,7,7,2,21,0.008611679077148438,0.14419278578509875,26,6,22,7
4323,9,3,7,7,2,22,0.00919198989868164,0.12217232578425369,26,6,22,7
4324,9,3,7,7,2,23,0.00860905647277832,0.13083921072893165,26,6,22,7
4325,9,3,7,7,2,24,0.00931406021118164,0.056224193919151066,26,6,22,7
4326,9,3,7,7,2,25,0.005262136459350586,0.10415822771899258,26,6,22,7
4327,9,3,7,7,2,26,0.005618572235107422,2.7755575615628914e-17,26,6,22,7
4328,9,3,7,8,1,1,0.003006458282470703,0.8069148936170213,15,4,12,5
4329,9,3,7,8,1,2,0.00450444221496582,0.8,15,4,12,5
4330,9,3,7,8,1,3,0.004240989685058594,0.5872340425531914,15,4,12,5
4331,9,3,7,8,1,4,0.005371809005737305,0.6297872340425532,15,4,12,5
4332,9,3,7,8,1,5,0.00517725944519043,0.35238095238095235,15,4,12,5
4333,9,3,7,8,1,6,0.0045931339263916016,0.23351063829787233,15,4,12,5
4334,9,3,7,8,1,7,0.0061206817626953125,0.3468085106382979,15,4,12,5
4335,9,3,7,8,1,8,0.0055484771728515625,0.24605652705956657,15,4,12,5
4336,9,3,7,8,1,9,0.0060596466064453125,0.29361702127659584,15,4,12,5
4337,9,3,7,8,1,10,0.00794839859008789,0.2539014973125404,15,4,12,5
4338,9,3,7,8,1,11,0.006746053695678711,0.21478599221789885,15,4,12,5
4339,9,3,7,8,1,12,0.0071563720703125,0.0963663104986536,15,4,12,5
4340,9,3,7,8,1,13,0.006725311279296875,0.17478626286045507,15,4,12,5
4341,9,3,7,8,1,14,0.0076885223388671875,0.13263949288715265,15,4,12,5
4342,9,3,7,8,1,15,0.007621049880981445,0.0,15,4,12,5
4343,9,3,7,8,2,1,0.0010006427764892578,0.8069148936170213,19,5,17,6
4344,9,3,7,8,2,2,0.0020825862884521484,0.8,19,5,17,6
4345,9,3,7,8,2,3,0.0013685226440429688,0.5872340425531914,19,5,17,6
4346,9,3,7,8,2,4,0.002079010009765625,0.6297872340425532,19,5,17,6
4347,9,3,7,8,2,5,0.0025153160095214844,0.35238095238095235,19,5,17,6
4348,9,3,7,8,2,6,0.0020036697387695312,0.23351063829787233,19,5,17,6
4349,9,3,7,8,2,7,0.0023565292358398438,0.3468085106382979,19,5,17,6
4350,9,3,7,8,2,8,0.0032494068145751953,0.24605652705956657,19,5,17,6
4351,9,3,7,8,2,9,0.002583742141723633,0.29361702127659584,19,5,17,6
4352,9,3,7,8,2,10,0.0031385421752929688,0.2539014973125404,19,5,17,6
4353,9,3,7,8,2,11,0.002093791961669922,0.21478599221789885,19,5,17,6
4354,9,3,7,8,2,12,0.0019998550415039062,0.0963663104986536,19,5,17,6
4355,9,3,7,8,2,13,0.0035102367401123047,0.1774209411525311,19,5,17,6
4356,9,3,7,8,2,14,0.004373311996459961,0.24680851063829792,19,5,17,6
4357,9,3,7,8,2,15,0.0036661624908447266,0.18861788617886183,19,5,17,6
4358,9,3,7,8,2,16,0.0031113624572753906,0.17731873579838878,19,5,17,6
4359,9,3,7,8,2,17,0.004208803176879883,0.058036557791733,19,5,17,6
4360,9,3,7,8,2,18,0.0035686492919921875,0.1451471085559689,19,5,17,6
4361,9,3,7,8,2,19,0.0040738582611083984,1.1102230246251565e-16,19,5,17,6
4362,9,3,7,9,1,1,0.003013134002685547,0.8069148936170213,21,4,18,7
4363,9,3,7,9,1,2,0.002545595169067383,0.8,21,4,18,7
4364,9,3,7,9,1,3,0.0035016536712646484,0.5872340425531914,21,4,18,7
4365,9,3,7,9,1,4,0.0030019283294677734,0.6297872340425532,21,4,18,7
4366,9,3,7,9,1,5,0.0035245418548583984,0.35238095238095235,21,4,18,7
4367,9,3,7,9,1,6,0.0040895938873291016,0.23351063829787233,21,4,18,7
4368,9,3,7,9,1,7,0.0039997100830078125,0.3468085106382979,21,4,18,7
4369,9,3,7,9,1,8,0.004546165466308594,0.24192949907235625,21,4,18,7
4370,9,3,7,9,1,9,0.003999948501586914,0.2236499327863534,21,4,18,7
4371,9,3,7,9,1,10,0.004505634307861328,0.17742094115253107,21,4,18,7
4372,9,3,7,9,1,11,0.006000041961669922,0.3106382978723405,21,4,18,7
4373,9,3,7,9,1,12,0.00555872917175293,0.2022252586375171,21,4,18,7
4374,9,3,7,9,1,13,0.006000041961669922,0.19518469914114578,21,4,18,7
4375,9,3,7,9,1,14,0.006536722183227539,0.16400347560214948,21,4,18,7
4376,9,3,7,9,1,15,0.006522417068481445,0.13263949288715282,21,4,18,7
4377,9,3,7,9,1,16,0.006292819976806641,0.11015137105411818,21,4,18,7
4378,9,3,7,9,1,17,0.006900310516357422,0.14419278578509878,21,4,18,7
4379,9,3,7,9,1,18,0.008037567138671875,0.12217232578425369,21,4,18,7
4380,9,3,7,9,1,19,0.007112979888916016,0.11732961239582032,21,4,18,7
4381,9,3,7,9,1,20,0.007165431976318359,0.10232275143883077,21,4,18,7
4382,9,3,7,9,1,21,0.007790088653564453,5.551115123125783e-17,21,4,18,7
4383,9,3,7,9,2,1,0.0010001659393310547,0.8069148936170213,14,5,11,6
4384,9,3,7,9,2,2,0.0010886192321777344,0.8,14,5,11,6
4385,9,3,7,9,2,3,0.0020139217376708984,0.5872340425531914,14,5,11,6
4386,9,3,7,9,2,4,0.0010037422180175781,0.6297872340425532,14,5,11,6
4387,9,3,7,9,2,5,0.0021982192993164062,0.35238095238095235,14,5,11,6
4388,9,3,7,9,2,6,0.001531839370727539,0.23351063829787233,14,5,11,6
4389,9,3,7,9,2,7,0.0021538734436035156,0.3468085106382979,14,5,11,6
4390,9,3,7,9,2,8,0.0021142959594726562,0.24605652705956657,14,5,11,6
4391,9,3,7,9,2,9,0.0020096302032470703,0.29361702127659584,14,5,11,6
4392,9,3,7,9,2,10,0.001999378204345703,0.2539014973125404,14,5,11,6
4393,9,3,7,9,2,11,0.002504587173461914,0.21478599221789885,14,5,11,6
4394,9,3,7,9,2,12,0.003105640411376953,0.0963663104986536,14,5,11,6
4395,9,3,7,9,2,13,0.003014087677001953,0.1774209411525311,14,5,11,6
4396,9,3,7,9,2,14,0.002628326416015625,5.551115123125783e-17,14,5,11,6
4397,9,3,7,10,1,1,0.001001119613647461,0.8069148936170213,19,5,17,6
4398,9,3,7,10,1,2,0.002170085906982422,0.8,19,5,17,6
4399,9,3,7,10,1,3,0.0020079612731933594,0.5872340425531914,19,5,17,6
4400,9,3,7,10,1,4,0.0020093917846679688,0.6297872340425532,19,5,17,6
4401,9,3,7,10,1,5,0.0021467208862304688,0.35238095238095235,19,5,17,6
4402,9,3,7,10,1,6,0.002000093460083008,0.23351063829787233,19,5,17,6
4403,9,3,7,10,1,7,0.0033652782440185547,0.3468085106382979,19,5,17,6
4404,9,3,7,10,1,8,0.0019998550415039062,0.24605652705956657,19,5,17,6
4405,9,3,7,10,1,9,0.003682374954223633,0.29361702127659584,19,5,17,6
4406,9,3,7,10,1,10,0.003137826919555664,0.2539014973125404,19,5,17,6
4407,9,3,7,10,1,11,0.0020046234130859375,0.21478599221789885,19,5,17,6
4408,9,3,7,10,1,12,0.0020074844360351562,0.0963663104986536,19,5,17,6
4409,9,3,7,10,1,13,0.0025055408477783203,0.1774209411525311,19,5,17,6
4410,9,3,7,10,1,14,0.003066539764404297,0.24680851063829792,19,5,17,6
4411,9,3,7,10,1,15,0.005022525787353516,0.18861788617886183,19,5,17,6
4412,9,3,7,10,1,16,0.003513336181640625,0.17731873579838878,19,5,17,6
4413,9,3,7,10,1,17,0.0050487518310546875,0.058036557791733,19,5,17,6
4414,9,3,7,10,1,18,0.004519939422607422,0.1451471085559689,19,5,17,6
4415,9,3,7,10,1,19,0.004281759262084961,1.1102230246251565e-16,19,5,17,6
4416,9,3,7,10,2,1,0.0010006427764892578,0.8069148936170213,17,5,14,7
4417,9,3,7,10,2,2,0.0010004043579101562,0.8,17,5,14,7
4418,9,3,7,10,2,3,0.001560211181640625,0.5872340425531914,17,5,14,7
4419,9,3,7,10,2,4,0.0010008811950683594,0.6297872340425532,17,5,14,7
4420,9,3,7,10,2,5,0.0009999275207519531,0.35238095238095235,17,5,14,7
4421,9,3,7,10,2,6,0.0009999275207519531,0.23351063829787233,17,5,14,7
4422,9,3,7,10,2,7,0.002593517303466797,0.3468085106382979,17,5,14,7
4423,9,3,7,10,2,8,0.0010001659393310547,0.25137567599573674,17,5,14,7
4424,9,3,7,10,2,9,0.0021975040435791016,0.2978723404255319,17,5,14,7
4425,9,3,7,10,2,10,0.0015048980712890625,0.2712164581771585,17,5,14,7
4426,9,3,7,10,2,11,0.002504110336303711,0.29361702127659584,17,5,14,7
4427,9,3,7,10,2,12,0.0025053024291992188,0.24959627931012218,17,5,14,7
4428,9,3,7,10,2,13,0.0020017623901367188,0.10956418026765813,17,5,14,7
4429,9,3,7,10,2,14,0.0031578540802001953,0.09682026489861195,17,5,14,7
4430,9,3,7,10,2,15,0.0019998550415039062,0.06526541295493274,17,5,14,7
4431,9,3,7,10,2,16,0.0025043487548828125,0.1774209411525311,17,5,14,7
4432,9,3,7,10,2,17,0.0030014514923095703,5.551115123125783e-17,17,5,14,7
4433,9,3,8,7,1,1,0.03600764274597168,0.8010958904109589,20,5,16,7
4434,9,3,8,7,1,2,0.04733753204345703,0.8,20,5,16,7
4435,9,3,8,7,1,3,0.05868411064147949,0.4575342465753424,20,5,16,7
4436,9,3,8,7,1,4,0.056494712829589844,0.5260273972602739,20,5,16,7
4437,9,3,8,7,1,5,0.05728316307067871,0.20273972602739726,20,5,16,7
4438,9,3,8,7,1,6,0.07197189331054688,0.3221917808219178,20,5,16,7
4439,9,3,8,7,1,7,0.07526326179504395,0.27693707191780825,20,5,16,7
4440,9,3,8,7,1,8,0.09800863265991211,0.31342465753424664,20,5,16,7
4441,9,3,8,7,1,9,0.10012102127075195,0.28382707265076457,20,5,16,7
4442,9,3,8,7,1,10,0.08959364891052246,0.30027397260273975,20,5,16,7
4443,9,3,8,7,1,11,0.08936500549316406,0.23046882513184572,20,5,16,7
4444,9,3,8,7,1,12,0.10560011863708496,0.09315068493150686,20,5,16,7
4445,9,3,8,7,1,13,0.10637426376342773,0.2345205479452055,20,5,16,7
4446,9,3,8,7,1,14,0.09589648246765137,0.18135593220338986,20,5,16,7
4447,9,3,8,7,1,15,0.09456133842468262,0.16220441356440723,20,5,16,7
4448,9,3,8,7,1,16,0.10237264633178711,0.135726458850178,20,5,16,7
4449,9,3,8,7,1,17,0.11203670501708984,0.11603943230756476,20,5,16,7
4450,9,3,8,7,1,18,0.09107518196105957,0.13414575342465757,20,5,16,7
4451,9,3,8,7,1,19,0.09416389465332031,0.11488207525034975,20,5,16,7
4452,9,3,8,7,1,20,0.11155366897583008,2.7755575615628914e-17,20,5,16,7
4453,9,3,8,7,2,1,0.0042896270751953125,0.8010958904109589,22,5,18,6
4454,9,3,8,7,2,2,0.0055048465728759766,0.8,22,5,18,6
4455,9,3,8,7,2,3,0.005290985107421875,0.4575342465753424,22,5,18,6
4456,9,3,8,7,2,4,0.006508827209472656,0.5260273972602739,22,5,18,6
4457,9,3,8,7,2,5,0.007132053375244141,0.31735537190082647,22,5,18,6
4458,9,3,8,7,2,6,0.0066068172454833984,0.20273972602739726,22,5,18,6
4459,9,3,8,7,2,7,0.007643938064575195,0.3221917808219178,22,5,18,6
4460,9,3,8,7,2,8,0.0055048465728759766,0.27693707191780825,22,5,18,6
4461,9,3,8,7,2,9,0.00559687614440918,0.31342465753424664,22,5,18,6
4462,9,3,8,7,2,10,0.0056552886962890625,0.22519685039370083,22,5,18,6
4463,9,3,8,7,2,11,0.008625268936157227,0.2440410482737604,22,5,18,6
4464,9,3,8,7,2,12,0.008494377136230469,0.18699728228292412,22,5,18,6
4465,9,3,8,7,2,13,0.00916600227355957,0.09315068493150686,22,5,18,6
4466,9,3,8,7,2,14,0.011841535568237305,0.2345205479452055,22,5,18,6
4467,9,3,8,7,2,15,0.012057304382324219,0.18135593220338986,22,5,18,6
4468,9,3,8,7,2,16,0.011874675750732422,0.16220441356440723,22,5,18,6
4469,9,3,8,7,2,17,0.01183938980102539,0.13486066892047138,22,5,18,6
4470,9,3,8,7,2,18,0.01186513900756836,0.135726458850178,22,5,18,6
4471,9,3,8,7,2,19,0.010215044021606445,0.11603943230756476,22,5,18,6
4472,9,3,8,7,2,20,0.012211322784423828,0.13414575342465757,22,5,18,6
4473,9,3,8,7,2,21,0.012048959732055664,0.11488207525034975,22,5,18,6
4474,9,3,8,7,2,22,0.011371612548828125,2.7755575615628914e-17,22,5,18,6
4475,9,3,8,8,1,1,0.012358665466308594,0.8010958904109589,23,6,20,7
4476,9,3,8,8,1,2,0.016606569290161133,0.8,23,6,20,7
4477,9,3,8,8,1,3,0.014888763427734375,0.4575342465753424,23,6,20,7
4478,9,3,8,8,1,4,0.018529653549194336,0.5260273972602739,23,6,20,7
4479,9,3,8,8,1,5,0.01914191246032715,0.31735537190082647,23,6,20,7
4480,9,3,8,8,1,6,0.01881718635559082,0.20273972602739726,23,6,20,7
4481,9,3,8,8,1,7,0.023878097534179688,0.3221917808219178,23,6,20,7
4482,9,3,8,8,1,8,0.016542434692382812,0.27693707191780825,23,6,20,7
4483,9,3,8,8,1,9,0.020245790481567383,0.31342465753424664,23,6,20,7
4484,9,3,8,8,1,10,0.020995140075683594,0.2627440405565743,23,6,20,7
4485,9,3,8,8,1,11,0.03235316276550293,0.3002739726027398,23,6,20,7
4486,9,3,8,8,1,12,0.02780437469482422,0.23994984662169813,23,6,20,7
4487,9,3,8,8,1,13,0.0317692756652832,0.2183266932270918,23,6,20,7
4488,9,3,8,8,1,14,0.020230770111083984,0.20678475080987638,23,6,20,7
4489,9,3,8,8,1,15,0.022335290908813477,0.17324245143673248,23,6,20,7
4490,9,3,8,8,1,16,0.02570629119873047,0.23452054794520555,23,6,20,7
4491,9,3,8,8,1,17,0.038460493087768555,0.18135593220338986,23,6,20,7
4492,9,3,8,8,1,18,0.03266763687133789,0.17938957329987415,23,6,20,7
4493,9,3,8,8,1,19,0.035652875900268555,0.16739130139259556,23,6,20,7
4494,9,3,8,8,1,20,0.027382850646972656,0.13486066892047138,23,6,20,7
4495,9,3,8,8,1,21,0.02560710906982422,0.1336955475908715,23,6,20,7
4496,9,3,8,8,1,22,0.03888964653015137,0.10432886399040323,23,6,20,7
4497,9,3,8,8,1,23,0.02384209632873535,0.0,23,6,20,7
4498,9,3,8,8,2,1,0.0019998550415039062,0.8010958904109589,23,6,20,7
4499,9,3,8,8,2,2,0.0046443939208984375,0.8,23,6,20,7
4500,9,3,8,8,2,3,0.003363370895385742,0.4575342465753424,23,6,20,7
4501,9,3,8,8,2,4,0.004526615142822266,0.5260273972602739,23,6,20,7
4502,9,3,8,8,2,5,0.0032019615173339844,0.31735537190082647,23,6,20,7
4503,9,3,8,8,2,6,0.005476236343383789,0.20273972602739726,23,6,20,7
4504,9,3,8,8,2,7,0.00501561164855957,0.3221917808219178,23,6,20,7
4505,9,3,8,8,2,8,0.005225658416748047,0.27693707191780825,23,6,20,7
4506,9,3,8,8,2,9,0.005762815475463867,0.31342465753424664,23,6,20,7
4507,9,3,8,8,2,10,0.005063056945800781,0.2627440405565743,23,6,20,7
4508,9,3,8,8,2,11,0.007376670837402344,0.3002739726027398,23,6,20,7
4509,9,3,8,8,2,12,0.006583452224731445,0.2602893559200766,23,6,20,7
4510,9,3,8,8,2,13,0.006649494171142578,0.2183266932270918,23,6,20,7
4511,9,3,8,8,2,14,0.007246971130371094,0.13092745772551642,23,6,20,7
4512,9,3,8,8,2,15,0.00717926025390625,0.1774337596888169,23,6,20,7
4513,9,3,8,8,2,16,0.008620500564575195,0.2345205479452055,23,6,20,7
4514,9,3,8,8,2,17,0.007570981979370117,0.18135593220338986,23,6,20,7
4515,9,3,8,8,2,18,0.008718490600585938,0.08369565069629759,23,6,20,7
4516,9,3,8,8,2,19,0.008073091506958008,0.1661837629231718,23,6,20,7
4517,9,3,8,8,2,20,0.00877237319946289,0.1622044135644073,23,6,20,7
4518,9,3,8,8,2,21,0.004991054534912109,0.04996463956512395,23,6,20,7
4519,9,3,8,8,2,22,0.005148887634277344,0.1348606689204715,23,6,20,7
4520,9,3,8,8,2,23,0.005300760269165039,1.1102230246251565e-16,23,6,20,7
4521,9,3,8,9,1,1,0.002001523971557617,0.8010958904109589,22,6,19,8
4522,9,3,8,9,1,2,0.0026209354400634766,0.8,22,6,19,8
4523,9,3,8,9,1,3,0.0032210350036621094,0.4575342465753424,22,6,19,8
4524,9,3,8,9,1,4,0.0030927658081054688,0.5260273972602739,22,6,19,8
4525,9,3,8,9,1,5,0.0035867691040039062,0.31735537190082647,22,6,19,8
4526,9,3,8,9,1,6,0.004049777984619141,0.20273972602739726,22,6,19,8
4527,9,3,8,9,1,7,0.004386425018310547,0.3221917808219178,22,6,19,8
4528,9,3,8,9,1,8,0.004003047943115234,0.27693707191780825,22,6,19,8
4529,9,3,8,9,1,9,0.005556583404541016,0.31342465753424664,22,6,19,8
4530,9,3,8,9,1,10,0.005286216735839844,0.2627440405565743,22,6,19,8
4531,9,3,8,9,1,11,0.005616903305053711,0.3002739726027398,22,6,19,8
4532,9,3,8,9,1,12,0.006036996841430664,0.2602893559200766,22,6,19,8
4533,9,3,8,9,1,13,0.005831003189086914,0.2183266932270918,22,6,19,8
4534,9,3,8,9,1,14,0.006547451019287109,0.13092745772551642,22,6,19,8
4535,9,3,8,9,1,15,0.006181001663208008,0.1774337596888169,22,6,19,8
4536,9,3,8,9,1,16,0.006731271743774414,0.2345205479452055,22,6,19,8
4537,9,3,8,9,1,17,0.0077097415924072266,0.18135593220338986,22,6,19,8
4538,9,3,8,9,1,18,0.007068634033203125,0.08369565069629759,22,6,19,8
4539,9,3,8,9,1,19,0.007209062576293945,0.1661837629231718,22,6,19,8
4540,9,3,8,9,1,20,0.0073871612548828125,0.16547313568354977,22,6,19,8
4541,9,3,8,9,1,21,0.007595539093017578,0.05285820636472674,22,6,19,8
4542,9,3,8,9,1,22,0.006418466567993164,1.1102230246251565e-16,22,6,19,8
4543,9,3,8,9,2,1,0.0022683143615722656,0.8010958904109589,7,1,4,4
4544,9,3,8,9,2,2,0.0009999275207519531,0.8,7,1,4,4
4545,9,3,8,9,2,3,0.0013339519500732422,0.4575342465753424,7,1,4,4
4546,9,3,8,9,2,4,0.0021944046020507812,0.5260273972602739,7,1,4,4
4547,9,3,8,9,2,5,0.0020134449005126953,0.31735537190082647,7,1,4,4
4548,9,3,8,9,2,6,0.0015027523040771484,0.20273972602739726,7,1,4,4
4549,9,3,8,9,2,7,0.0030519962310791016,0.0,7,1,4,4
4550,9,3,8,10,1,1,0.004503965377807617,0.8010958904109589,26,7,23,8
4551,9,3,8,10,1,2,0.004446983337402344,0.8,26,7,23,8
4552,9,3,8,10,1,3,0.0040013790130615234,0.4575342465753424,26,7,23,8
4553,9,3,8,10,1,4,0.00666499137878418,0.5260273972602739,26,7,23,8
4554,9,3,8,10,1,5,0.005522012710571289,0.31735537190082647,26,7,23,8
4555,9,3,8,10,1,6,0.00612187385559082,0.20273972602739726,26,7,23,8
4556,9,3,8,10,1,7,0.006122112274169922,0.3221917808219178,26,7,23,8
4557,9,3,8,10,1,8,0.00766444206237793,0.27693707191780825,26,7,23,8
4558,9,3,8,10,1,9,0.0074253082275390625,0.31342465753424664,26,7,23,8
4559,9,3,8,10,1,10,0.00835871696472168,0.2627440405565743,26,7,23,8
4560,9,3,8,10,1,11,0.008872747421264648,0.3002739726027398,26,7,23,8
